60
0 65 62 43 35 31 67 18 9 72 16 87 21 98 12 10 14 59 41 84 19 68 48 44 93 33 22 65 64 30 53 10 29 69 79 71 74 88 24 6 86 43 19 97 59 13 26 96 54 73 81 36 86 36 52 71 26 56 9 57 
65 0 0 45 1 75 42 7 15 80 86 51 4 33 75 9 80 39 4 78 65 49 87 48 96 96 89 74 24 2 44 47 32 20 49 12 41 89 88 97 20 46 60 22 61 60 52 30 18 88 78 10 84 45 99 18 3 78 6 44 
62 0 0 10 53 6 44 11 83 34 48 35 51 20 14 55 88 61 73 84 91 24 16 99 27 18 12 65 31 45 42 98 41 25 42 0 94 28 45 7 0 0 29 27 70 82 38 22 87 45 60 35 8 79 97 43 28 7 14 73 
43 45 10 0 0 40 22 96 63 38 40 99 12 87 37 30 13 96 70 68 97 68 49 40 0 44 6 37 29 26 69 16 17 5 52 42 28 24 49 54 81 7 18 94 96 6 10 60 1 73 52 6 10 8 50 55 79 47 63 41 
35 1 53 0 0 32 59 45 55 63 53 37 17 73 74 54 96 17 33 98 67 93 85 5 38 15 73 7 95 20 29 46 88 43 87 9 34 31 52 72 74 29 50 49 17 28 92 13 36 83 23 53 28 48 34 47 8 56 4 50 
31 75 6 40 32 0 17 83 28 11 96 61 40 51 27 69 76 49 68 50 10 17 40 17 49 74 36 90 15 12 46 19 14 18 61 22 76 6 5 41 84 5 95 29 64 13 15 99 1 45 3 6 26 83 14 1 1 78 50 59 
67 42 44 22 59 17 0 48 37 51 63 92 29 10 69 59 65 50 12 99 54 90 77 96 14 65 70 28 43 86 91 83 2 61 84 79 99 58 57 25 56 20 83 24 10 3 82 3 5 32 24 55 96 71 44 70 15 46 70 83 
18 7 11 96 45 83 48 0 90 43 61 72 56 1 35 81 34 24 32 28 9 47 86 73 75 12 91 56 31 14 64 60 11 56 77 14 92 66 62 98 94 62 35 54 81 81 0 46 6 63 21 48 21 68 54 20 4 93 38 12 
9 15 83 63 55 28 37 90 0 7 70 17 98 42 79 92 63 2 31 48 21 1 98 77 63 9 52 1 44 66 69 12 27 5 66 28 53 88 86 39 42 15 69 63 11 97 97 51 61 55 2 47 91 98 60 24 83 18 24 55 
72 80 34 38 63 11 51 43 7 0 78 90 73 40 90 17 9 67 93 66 44 65 63 5 72 11 27 80 17 96 67 24 83 53 22 19 86 11 9 29 8 33 68 64 57 64 49 68 62 70 97 77 96 90 17 23 94 76 98 64 
16 86 48 40 53 96 63 61 70 78 0 46 43 53 88 50 12 12 23 91 81 11 61 34 27 93 63 69 42 70 35 90 29 25 0 53 3 8 18 2 11 88 63 62 55 94 44 72 62 23 31 49 62 74 51 43 39 8 52 34 
87 51 35 99 37 61 92 72 17 90 46 0 48 88 32 53 23 7 58 85 82 48 77 63 69 94 80 80 70 33 18 75 24 84 25 76 1 41 72 57 4 71 47 48 62 18 87 37 84 95 83 82 5 91 33 57 11 88 23 90 
21 4 51 12 17 40 29 56 98 73 43 48 0 79 30 64 53 36 12 61 16 80 3 82 22 39 67 15 89 57 38 21 69 41 46 95 97 71 98 69 26 40 27 28 13 91 10 55 93 18 4 5 81 85 38 30 13 69 76 89 
98 33 20 87 73 51 10 1 42 40 53 88 79 0 4 36 99 86 25 32 85 65 10 8 76 28 25 36 42 51 67 54 82 91 0 31 71 39 79 71 16 21 50 57 9 21 31 51 53 22 41 66 59 92 84 98 86 78 43 9 
12 75 14 37 74 27 69 35 79 90 88 32 30 4 0 97 16 86 9 92 26 53 56 95 24 11 49 10 81 29 4 61 9 67 89 27 5 59 94 79 62 64 28 48 99 65 68 14 98 48 50 65 65 72 94 82 34 30 62 16 
10 9 55 30 54 69 59 81 92 17 50 53 64 36 97 0 12 55 82 86 51 23 69 99 33 86 85 66 26 95 34 1 37 1 38 62 45 21 62 81 86 11 92 5 71 20 89 52 86 6 98 79 6 4 27 37 56 66 35 81 
14 80 88 13 96 76 65 34 63 9 12 23 53 99 16 12 0 92 93 27 49 5 10 47 48 8 18 52 76 90 75 39 57 24 4 4 14 12 74 93 98 60 78 78 90 45 50 74 25 70 56 63 26 63 77 21 29 22 37 83 
59 39 61 96 17 49 50 24 2 67 12 7 36 86 86 55 92 0 96 61 91 88 48 68 43 43 32 67 10 42 94 94 83 39 58 22 10 93 70 33 6 83 79 8 45 86 9 58 6 40 13 7 23 84 95 20 59 98 0 43 
