100
0 49 60 70 41 44 83 21 26 58 41 63 88 36 93 15 33 12 57 65 15 42 87 20 42 75 95 2 50 48 11 86 79 13 46 24 81 51 20 28 23 56 2 68 34 57 22 40 56 4 69 86 12 11 73 73 97 71 0 94 90 37 82 14 23 11 79 66 72 67 62 80 34 7 14 1 49 53 37 82 59 51 11 42 12 74 97 21 29 42 76 37 29 13 76 26 63 25 69 67 
49 0 78 39 92 66 83 91 43 67 22 5 7 27 5 20 15 52 70 89 0 26 42 7 48 39 43 68 37 31 55 64 8 7 66 95 49 31 37 70 34 72 19 85 65 73 46 39 45 49 80 13 6 73 70 55 76 33 37 73 32 4 69 22 36 60 4 27 17 78 91 96 32 54 97 17 51 81 63 45 89 99 20 18 89 34 91 50 48 40 26 58 88 50 40 69 96 37 19 25 
60 78 0 77 71 91 24 76 85 33 5 73 55 91 11 67 57 34 23 80 73 5 44 24 68 27 71 75 54 37 81 87 46 73 51 49 65 85 52 94 61 44 63 1 11 38 74 18 26 87 39 36 34 8 41 24 79 66 34 48 32 54 49 50 46 82 38 23 33 92 39 96 66 83 12 89 98 17 69 15 70 62 58 89 22 42 95 0 14 90 99 67 16 68 17 36 3 31 14 4 
70 39 77 0 68 89 45 10 65 6 23 14 94 21 21 94 71 64 17 19 31 62 90 81 21 90 42 51 81 94 53 70 69 41 76 90 13 66 52 59 51 65 82 43 41 51 45 51 25 78 17 14 26 34 43 36 56 78 64 50 62 88 97 91 17 95 58 5 89 83 46 71 52 83 87 15 80 97 8 33 58 73 35 40 25 59 10 79 22 59 89 72 61 2 50 90 72 44 73 89 
41 92 71 68 0 73 88 22 74 53 25 16 70 62 69 44 52 22 21 22 80 26 49 8 48 33 3 86 67 7 70 58 85 98 80 96 85 32 67 88 65 72 70 71 13 68 67 77 23 27 62 26 31 35 87 45 5 60 31 65 93 26 29 66 35 51 5 93 94 92 64 73 74 64 5 41 10 42 26 25 44 11 77 43 41 23 85 47 94 60 40 21 89 76 44 40 4 82 88 35 
44 66 91 89 73 0 16 42 10 63 67 73 90 90 64 3 49 96 66 36 33 26 79 88 52 6 60 84 42 11 23 46 28 60 70 23 65 43 48 19 71 59 76 82 7 21 54 83 27 5 46 96 50 30 57 52 31 41 45 73 48 85 99 77 90 53 68 14 89 78 6 14 56 17 35 27 33 36 91 61 7 68 69 28 16 28 67 5 14 38 31 55 15 92 66 38 74 96 79 5 
83 83 24 45 88 16 0 19 12 5 54 99 44 16 12 35 10 58 76 59 80 14 92 70 6 63 54 42 50 3 17 5 88 51 77 75 18 84 2 35 93 54 89 78 27 63 64 61 47 42 83 69 92 3 82 81 83 35 44 8 88 26 65 19 33 58 27 56 6 10 28 60 84 31 79 51 82 4 99 22 77 83 7 85 77 35 6 85 20 97 48 54 41 12 23 9 79 51 51 83 
21 91 76 10 22 42 19 0 93 17 66 29 86 32 14 95 53 6 67 32 52 16 81 15 49 43 29 63 43 90 85 60 72 43 0 53 7 51 33 79 23 34 89 74 96 33 62 42 51 79 17 32 23 38 84 40 26 95 52 57 19 80 99 49 49 97 93 29 85 27 76 42 80 99 52 24 39 60 53 7 20 8 79 4 47 45 84 68 80 88 28 73 31 9 94 38 23 1 36 46 
26 43 85 65 74 10 12 93 0 92 55 15 1 23 31 30 20 92 77 32 66 68 79 85 85 8 74 90 13 39 61 61 71 38 12 38 75 78 95 57 73 80 35 17 55 17 33 99 87 8 57 88 93 66 51 89 55 99 12 38 55 52 77 85 98 74 37 24 31 93 32 93 86 42 98 38 9 44 62 22 93 90 60 8 75 42 39 48 4 69 48 8 15 76 41 90 47 42 85 35 
58 67 33 6 53 63 5 17 92 0 89 61 32 63 58 22 14 31 8 59 16 47 21 90 79 98 23 21 71 19 23 81 3 29 47 69 56 12 61 57 8 82 31 6 72 85 62 40 65 11 57 52 58 80 4 10 6 68 24 82 21 82 95 33 74 63 19 77 1 40 73 48 29 20 75 64 83 1 33 3 66 5 26 51 59 52 81 66 95 31 70 32 35 96 65 89 53 59 22 94 
