60
0 92 43 89 22 56 72 20 5 45 40 67 95 72 30 2 86 89 20 22 6 91 90 41 39 94 89 70 34 0 67 4 47 3 36 93 35 93 77 94 76 36 31 15 16 17 3 56 71 12 60 63 54 0 20 59 76 92 62 62 
92 0 96 83 80 81 16 42 79 87 88 79 65 17 56 13 52 48 52 75 58 5 4 83 74 4 16 2 56 61 93 50 43 78 43 98 61 95 77 89 49 57 52 53 50 91 21 25 51 63 19 97 3 23 86 7 18 74 86 93 
43 96 0 47 85 45 54 88 56 96 48 16 33 96 11 96 34 1 4 17 41 48 41 83 40 52 57 42 9 55 81 46 96 86 37 35 3 95 99 81 88 44 4 49 42 35 91 9 86 56 74 35 67 72 2 99 41 54 81 80 
89 83 47 0 48 31 11 89 49 94 38 64 21 16 52 86 20 14 1 72 33 65 64 60 58 13 10 41 83 91 79 54 76 0 79 94 38 56 62 65 59 54 42 8 11 75 8 53 90 85 94 98 71 81 86 14 41 37 12 87 
22 80 85 48 0 65 19 95 63 31 81 63 47 50 68 65 16 8 70 95 66 30 29 32 56 48 21 0 56 41 48 46 93 87 80 63 91 51 89 8 6 12 93 16 11 90 12 0 65 70 93 88 93 54 97 73 66 1 95 1 
56 81 45 31 65 0 27 9 67 56 37 33 41 60 90 6 35 64 76 59 23 83 94 55 31 39 25 25 76 8 12 64 16 78 13 83 31 20 24 38 2 21 61 95 31 8 90 5 85 49 14 65 34 85 88 91 48 24 43 54 
72 16 54 11 19 27 0 16 77 45 47 6 0 46 84 64 1 73 19 37 84 83 35 2 64 23 8 40 79 85 22 38 92 0 95 50 31 61 29 71 95 33 72 7 7 3 58 84 21 64 28 69 67 54 47 79 56 4 54 71 
20 42 88 89 95 9 16 0 76 74 38 89 89 31 30 19 60 74 29 58 71 47 48 10 28 78 46 61 26 93 62 90 97 57 96 79 8 80 29 37 7 58 17 11 96 86 15 84 0 85 79 54 73 52 56 30 53 38 63 80 
5 79 56 49 63 67 77 76 0 62 44 84 67 32 67 38 96 12 85 18 72 46 35 24 9 2 27 3 65 44 92 57 66 28 62 30 54 67 32 48 20 17 29 10 36 41 92 86 79 9 76 30 61 23 5 39 11 32 39 41 
45 87 96 94 31 56 45 74 62 0 75 45 68 68 72 41 69 79 9 46 0 47 88 15 9 44 26 1 77 5 33 65 96 49 78 72 54 81 40 5 51 23 83 67 44 59 49 77 88 64 90 91 79 30 47 77 3 14 4 50 
40 88 48 38 81 37 47 38 44 75 0 98 3 4 24 88 6 35 57 72 21 31 44 24 54 32 61 98 36 64 52 52 71 70 57 26 90 88 76 35 64 90 10 45 36 90 82 96 77 62 48 69 72 14 60 85 29 5 14 91 
67 79 16 64 63 33 6 89 84 45 98 0 25 93 57 99 84 97 7 20 74 21 41 62 43 58 99 99 25 70 28 44 13 12 30 2 79 0 60 64 30 37 33 83 42 11 93 50 78 60 57 64 65 91 5 56 38 87 56 60 
95 65 33 21 47 41 0 89 67 68 3 25 0 52 0 1 56 98 70 42 3 37 98 48 16 35 40 19 2 52 28 78 7 32 5 27 14 44 93 57 17 48 15 98 87 3 76 46 57 1 51 42 5 29 9 12 58 52 31 72 
72 17 96 16 50 60 46 31 32 68 4 93 52 0 67 30 55 63 64 70 21 13 82 79 24 14 24 8 88 97 64 37 73 74 70 68 20 53 32 22 29 59 6 41 70 25 92 24 14 63 12 24 7 49 77 94 9 83 96 18 
30 56 11 52 68 90 84 30 67 72 24 57 0 67 0 61 91 4 1 19 2 62 62 84 1 26 74 95 50 43 34 58 29 38 38 78 12 6 14 61 7 29 65 75 93 7 86 85 68 21 20 94 29 12 11 16 65 72 25 75 
2 13 96 86 65 6 64 19 38 41 88 99 1 30 61 0 79 96 76 75 70 28 92 97 11 6 89 41 67 48 13 19 42 39 18 92 86 39 32 38 47 58 12 24 19 59 12 19 16 38 44 33 27 68 64 1 50 45 38 39 
