60
0 23 58 47 33 28 34 61 41 31 27 28 25 43 29 16 25 32 11 21 60 45 36 38 53 44 33 33 23 50 55 33 51 23 46 45 7 43 48 38 18 39 52 27 43 61 32 46 42 32 50 44 45 39 47 49 55 34 68 61 
23 0 40 37 14 51 14 44 56 25 41 50 45 32 43 19 10 9 18 26 42 67 22 54 37 66 48 17 40 66 37 14 56 2 23 51 21 59 54 34 38 30 32 50 19 53 35 24 59 32 62 37 27 62 50 38 40 11 59 44 
58 40 0 23 46 83 45 65 69 32 81 76 69 65 61 59 48 36 58 44 61 103 23 71 62 103 88 51 79 106 3 45 95 39 34 91 53 99 94 33 76 25 51 84 28 85 43 18 99 39 70 27 14 94 89 70 11 33 89 64 
47 37 23 0 49 66 48 75 47 16 72 57 50 68 41 53 47 38 51 27 72 88 15 50 69 89 79 53 69 96 21 48 92 36 45 87 40 89 90 12 64 8 61 69 37 90 22 29 88 18 47 5 21 77 87 74 13 36 95 74 
33 14 46 49 0 61 2 30 69 39 42 61 57 19 57 22 9 11 24 40 28 73 34 68 22 71 49 5 43 67 44 1 49 16 17 46 34 60 49 48 43 42 19 58 19 41 50 28 61 47 76 50 34 71 43 25 49 14 46 30 
28 51 83 66 61 0 62 87 35 52 35 13 18 67 29 41 52 61 37 39 86 24 60 29 78 26 35 60 29 43 80 61 61 51 74 55 31 38 57 55 23 59 79 8 70 81 45 73 35 48 45 62 71 11 61 72 77 62 88 87 
34 14 45 48 2 62 0 30 70 38 43 62 58 21 57 23 10 10 26 40 28 74 33 68 23 72 51 7 44 68 42 1 51 15 15 48 34 62 51 47 45 41 18 59 17 42 49 26 63 46 76 49 32 72 45 26 48 13 47 30 
61 44 65 75 30 87 30 0 99 67 60 90 86 21 87 47 37 38 51 70 3 94 60 97 9 91 65 28 63 80 63 31 52 45 31 53 63 75 54 76 66 69 14 82 38 27 79 48 77 76 106 77 56 96 46 19 71 40 27 0 
41 56 69 47 69 35 70 99 0 39 63 22 19 83 12 57 62 63 52 30 97 58 50 6 91 61 66 71 57 77 66 69 90 55 76 84 37 72 86 36 50 44 87 42 70 102 26 67 69 31 11 42 61 42 87 89 60 63 109 99 
31 25 32 16 39 52 38 67 39 0 57 44 37 57 30 39 35 29 36 13 65 73 11 40 61 74 64 42 54 81 29 38 78 24 40 73 25 74 76 9 49 8 54 54 32 78 14 28 73 9 42 13 22 63 73 63 25 28 84 67 
27 41 81 72 42 35 43 60 63 57 0 44 44 38 52 22 35 48 23 48 60 35 60 58 51 31 7 38 6 26 78 43 27 42 58 21 33 19 24 65 13 64 56 27 58 47 59 65 19 59 73 70 67 40 26 41 79 50 55 60 
