100
0 30 25 70 11 38 3 42 19 9 24 60 42 11 72 39 94 39 84 78 97 36 77 45 49 37 39 47 76 90 53 22 15 31 60 48 32 1 39 24 17 8 39 3 22 40 15 19 65 16 90 74 15 63 78 90 62 55 92 25 5 60 68 31 2 66 52 73 28 84 46 43 89 21 91 15 97 44 86 14 98 59 90 11 78 92 94 6 24 58 88 45 93 82 63 91 37 33 51 79 
30 0 73 82 80 7 53 94 81 73 81 43 27 73 16 85 92 79 20 1 66 21 88 15 23 96 65 34 73 89 53 92 23 71 47 46 99 47 8 67 94 82 98 75 55 81 2 59 54 80 6 52 76 78 63 94 72 78 47 58 46 89 52 62 98 50 49 72 62 14 15 78 16 77 57 22 68 30 61 58 45 73 53 77 38 80 64 94 83 28 58 16 23 42 85 37 31 50 74 79 
25 73 0 85 93 96 76 49 41 43 14 18 11 69 75 77 13 59 40 12 33 69 13 24 68 66 66 99 30 85 1 90 44 58 84 25 20 41 38 76 77 86 53 18 61 94 86 50 24 26 39 56 1 50 42 77 23 49 61 96 81 80 26 94 75 21 15 65 72 45 88 41 25 24 32 4 0 64 71 13 53 6 28 6 96 92 65 5 40 36 13 33 6 37 20 93 51 38 12 37 
70 82 85 0 56 78 55 13 48 19 9 81 3 89 88 49 99 85 7 79 57 20 30 18 64 6 94 80 73 4 90 41 96 72 65 82 33 57 81 94 58 57 96 50 94 6 88 40 90 42 15 90 64 65 43 81 10 43 40 58 10 38 33 1 79 59 69 26 14 26 5 35 26 65 81 16 6 60 17 66 75 66 26 49 96 92 65 87 46 71 73 73 9 9 70 36 22 16 26 26 
11 80 93 56 0 79 0 30 72 45 93 67 7 12 46 76 92 92 38 86 12 97 96 83 64 81 51 58 69 53 63 30 71 39 37 97 35 52 83 12 49 50 36 45 23 86 45 10 40 23 20 32 91 43 47 84 74 0 58 33 14 53 7 45 84 36 79 98 77 34 68 76 37 2 75 11 64 58 99 10 60 53 68 25 73 31 97 3 30 29 55 50 27 17 92 53 81 16 32 69 
38 7 96 78 79 0 25 40 25 29 12 23 99 62 53 81 76 83 70 24 93 87 26 11 26 24 24 40 40 80 34 79 83 24 64 51 65 0 9 88 99 63 86 14 58 6 82 75 62 94 82 53 5 68 0 52 49 76 67 2 20 40 79 33 36 80 24 61 39 61 47 59 60 61 93 33 38 44 30 5 30 81 25 44 38 79 6 94 31 0 2 25 91 43 60 75 2 78 48 90 
3 53 76 55 0 25 0 12 90 99 15 69 72 17 97 64 29 98 23 43 46 54 10 35 75 51 59 76 97 36 29 95 39 12 31 70 80 92 92 66 97 97 89 23 82 27 19 42 89 15 49 88 94 50 36 6 71 3 36 98 29 85 75 25 60 17 40 21 99 22 18 22 31 78 98 66 65 90 84 62 64 67 73 49 23 97 61 76 14 81 14 88 63 81 53 69 5 99 88 73 
42 94 49 13 30 40 12 0 70 52 79 71 34 94 21 23 26 10 52 58 51 15 37 61 93 42 6 56 91 60 60 87 85 92 31 65 48 43 29 39 20 2 26 53 13 93 58 38 50 58 98 59 72 44 2 45 50 37 58 9 29 16 90 27 67 71 45 1 22 44 33 77 76 71 75 45 53 36 64 90 23 31 11 74 8 11 12 0 40 91 65 63 36 1 38 79 92 8 4 72 
19 81 41 48 72 25 90 70 0 64 30 39 61 10 6 92 55 45 33 10 39 96 32 44 89 4 34 70 5 31 72 18 85 82 84 85 62 10 98 69 4 19 58 98 42 55 67 43 81 92 61 88 42 27 4 92 65 26 93 85 1 8 11 8 19 91 42 99 1 33 75 56 46 87 69 97 68 86 92 25 64 80 94 58 23 67 54 69 20 36 21 29 15 85 28 32 50 44 16 22 
9 73 43 19 45 29 99 52 64 0 57 37 79 18 8 1 56 47 79 84 32 62 29 49 73 38 20 79 36 85 46 24 28 35 62 71 50 18 7 92 32 59 35 67 22 58 40 62 1 85 48 85 4 73 98 24 13 1 80 18 49 23 51 54 93 10 2 64 97 55 14 21 42 80 25 90 80 20 34 25 22 30 41 99 55 38 54 94 21 44 76 56 86 6 33 89 42 86 30 55 
