100
0 62 28 16 20 30 69 89 51 51 77 67 71 47 60 52 34 30 24 32 29 79 44 94 89 72 91 67 35 65 77 30 58 24 31 9 41 20 84 34 88 67 33 28 70 20 86 34 63 83 52 36 44 73 63 20 60 66 48 80 62 77 36 22 14 89 37 29 13 65 72 25 86 49 35 101 6 70 30 29 73 85 73 22 61 83 21 68 44 82 64 77 33 58 78 41 83 88 47 27 
62 0 66 59 43 52 91 48 72 100 20 31 35 91 62 91 32 33 41 30 33 89 89 85 69 78 68 21 34 6 15 51 9 45 62 68 35 42 29 64 69 8 79 39 81 61 51 62 5 63 90 30 25 85 93 46 5 9 27 39 41 68 61 63 55 67 26 48 63 56 36 39 25 19 47 89 62 41 56 41 38 69 77 40 84 29 63 87 64 57 19 27 45 93 35 91 80 35 27 36 
28 66 0 43 38 14 41 76 23 34 75 57 60 26 36 27 49 36 27 45 41 52 23 69 68 45 70 61 52 71 79 15 59 46 5 36 59 29 78 7 66 69 14 27 43 48 71 62 69 63 27 36 58 45 36 42 62 66 63 69 47 53 10 50 40 68 41 53 15 44 60 43 84 61 20 76 34 56 10 25 61 62 46 33 32 77 7 40 18 63 60 71 56 32 69 26 57 82 42 33 
16 59 43 0 17 42 84 94 66 66 77 71 76 63 72 68 27 31 30 29 26 93 60 106 98 85 100 68 26 61 74 42 57 14 45 13 30 24 84 48 97 65 49 34 84 5 92 18 59 92 68 40 36 87 79 13 58 65 39 84 69 88 49 7 5 98 37 16 28 75 76 19 84 43 45 112 10 76 43 36 78 95 86 24 75 83 36 83 58 90 66 79 20 74 82 57 95 90 51 30 
20 43 38 17 0 31 77 77 57 68 60 54 59 62 60 65 13 14 16 13 10 83 59 92 83 74 84 52 15 46 58 31 40 9 37 25 22 10 67 41 83 49 48 19 74 21 75 29 44 77 65 23 24 77 73 6 42 48 28 67 53 74 40 23 12 83 21 17 27 61 60 6 68 29 32 98 19 60 34 22 62 80 74 8 68 67 32 75 48 74 49 62 18 70 65 58 82 73 35 13 
30 52 14 42 31 0 46 63 26 49 60 43 47 40 31 39 39 24 16 34 31 52 37 64 59 44 61 47 42 57 65 1 44 40 10 39 50 21 64 12 58 54 28 15 43 46 59 58 56 54 39 22 47 46 44 36 48 52 52 55 34 47 10 49 38 60 28 48 21 35 47 35 70 48 6 71 35 43 4 12 48 55 44 24 38 63 15 44 17 53 45 57 49 43 55 40 53 68 27 22 
69 91 41 84 77 46 0 77 20 42 91 68 68 33 31 25 85 70 62 80 77 18 35 43 54 21 58 77 89 97 100 46 82 85 40 77 96 67 91 36 52 90 40 61 15 89 69 102 96 53 24 65 92 13 11 81 86 88 97 75 54 39 36 91 81 56 72 93 56 42 68 81 101 93 47 50 75 61 43 58 67 48 24 70 9 89 48 5 29 57 77 83 95 19 77 43 32 92 64 68 
89 48 76 94 77 63 77 0 66 106 31 23 18 95 48 90 72 63 65 67 68 66 94 50 30 57 27 28 75 51 44 63 43 83 71 97 79 70 24 71 32 41 88 61 63 98 8 103 52 27 89 54 70 66 85 82 44 39 73 10 29 40 66 100 89 27 57 89 83 36 17 76 36 65 57 50 92 20 66 60 16 34 55 70 74 22 78 72 62 21 31 22 87 89 13 99 51 20 42 64 
51 72 23 66 57 26 20 66 0 40 75 53 54 29 19 24 65 50 42 60 57 28 29 47 50 22 53 60 68 78 82 26 64 66 21 59 76 47 76 18 48 73 28 41 19 70 59 83 77 47 23 45 72 22 21 62 68 70 77 61 39 34 17 72 62 52 52 73 39 30 54 61 85 73 27 54 57 47 23 38 53 44 24 50 12 74 31 18 9 49 60 68 75 23 63 36 34 78 45 48 
51 100 34 66 68 49 42 106 40 0 108 89 91 11 59 18 80 69 60 77 74 59 12 84 90 59 93 94 83 105 113 49 93 74 39 54 90 62 111 37 88 103 21 61 54 70 99 84 103 87 19 70 90 54 31 70 96 101 95 100 77 74 41 71 65 92 75 80 41 70 91 73 118 94 54 91 56 86 44 59 91 84 61 65 38 110 38 45 43 89 93 104 84 23 100 10 72 114 76 67 
77 20 75 77 60 60 91 31 75 108 0 23 25 99 61 96 51 48 54 48 50 85 96 76 57 74 55 14 53 22 13 60 20 64 70 84 55 57 9 71 58 12 88 51 79 80 36 82 23 52 95 42 45 83 95 64 19 12 47 24 37 61 67 82 72 55 40 68 76 51 26 57 10 39 54 78 78 33 64 52 27 59 73 55 85 10 74 87 68 46 15 10 64 97 20 100 73 15 33 50 
67 31 57 71 54 43 68 23 53 89 23 0 5 79 38 76 50 40 43 45 46 62 77 55 38 51 37 10 53 36 34 43 23 61 52 75 58 48 23 53 39 26 70 39 56 75 22 81 36 32 75 31 49 60 73 60 26 24 52 13 14 39 48 77 66 36 34 67 62 28 6 54 33 44 37 58 69 11 47 39 8 38 50 47 63 21 58 64 47 26 12 15 65 76 12 82 51 25 20 41 
71 35 60 76 59 47 68 18 54 91 25 5 0 81 38 77 55 45 47 50 51 60 79 52 34 50 33 14 58 40 36 46 28 66 55 80 63 52 23 55 34 30 73 43 55 80 17 86 40 28 76 36 54 59 74 65 31 27 58 9 14 36 51 82 71 32 39 72 66 27 1 59 34 50 40 54 74 8 50 43 3 35 48 52 63 21 62 63 48 22 16 16 70 77 9 84 49 24 24 46 
47 91 26 63 62 40 33 95 29 11 99 79 81 0 48 8 74 62 53 70 67 50 3 74 79 49 83 85 77 97 104 40 84 69 30 52 84 55 101 28 77 94 15 54 44 67 88 82 95 76 9 61 84 44 23 65 88 91 88 89 67 63 31 68 61 81 67 76 36 59 81 68 109 87 45 81 53 75 35 51 81 73 51 59 28 100 31 36 33 78 84 94 79 15 90 10 61 104 66 59 
60 62 36 72 60 31 31 48 19 59 61 38 38 48 0 42 64 49 44 58 57 26 48 34 32 16 35 47 68 68 70 30 54 68 32 69 75 50 60 30 30 61 45 41 19 77 41 88 67 28 41 41 69 22 37 65 58 58 74 44 24 17 26 79 68 33 48 76 50 12 37 63 71 68 27 40 65 30 31 38 36 26 15 52 26 58 42 26 18 30 47 53 77 41 46 54 23 61 36 48 
52 91 27 68 65 39 25 90 24 18 96 76 77 8 42 0 76 63 54 72 69 42 10 66 73 41 76 82 79 96 103 40 83 73 30 58 86 57 98 27 71 92 19 54 36 72 83 86 95 70 1 61 85 36 14 69 87 90 90 85 63 56 30 74 66 74 67 80 40 54 77 70 106 87 43 73 58 71 35 51 77 66 44 61 20 96 33 27 29 72 81 91 83 7 86 18 54 100 65 60 
34 32 49 27 13 39 85 72 65 80 51 50 55 74 64 76 0 15 23 5 8 89 71 95 83 79 84 45 4 34 47 39 31 13 47 37 11 19 59 50 83 39 60 24 80 29 72 32 32 77 76 23 10 84 83 15 32 39 14 62 52 76 49 31 24 82 17 17 40 62 56 8 57 16 38 100 32 57 42 27 58 81 79 15 76 58 43 82 56 73 42 54 15 80 59 71 86 65 32 17 
