100
0 52 16 64 82 66 38 60 46 43 62 24 42 63 61 65 19 51 62 42 53 41 23 33 17 62 33 21 70 39 45 54 12 15 17 60 58 75 4 13 64 60 17 66 66 39 17 21 61 57 59 30 69 37 73 35 27 74 65 75 31 62 43 27 29 79 56 87 81 32 66 19 46 24 30 72 77 31 86 65 20 67 45 42 18 31 9 65 36 3 64 7 64 57 37 78 24 61 20 92 
52 0 60 21 64 72 22 18 58 24 89 50 49 15 34 29 48 59 67 26 26 66 66 19 63 83 25 41 22 66 84 68 62 66 66 31 49 76 56 44 37 96 68 69 59 75 38 32 22 16 22 70 20 15 25 63 64 28 46 35 29 50 80 51 33 47 6 63 48 73 81 60 83 74 36 57 76 49 76 55 68 77 29 66 63 26 53 15 31 49 79 47 95 19 36 47 38 24 69 75 
16 60 0 67 75 55 41 64 35 56 46 40 33 73 59 66 13 41 50 43 54 27 36 43 4 47 37 20 74 25 29 41 23 13 9 60 52 63 14 29 62 44 24 55 57 23 21 27 72 68 71 14 74 44 77 21 11 78 61 76 33 56 27 43 43 77 65 82 78 44 52 3 30 30 45 66 66 47 77 58 29 54 45 28 3 35 25 70 50 19 50 23 48 60 34 76 39 63 30 85 
64 21 67 0 47 62 27 4 54 45 87 68 46 30 19 10 55 53 58 25 16 65 82 35 71 78 31 47 7 66 87 62 76 77 76 16 38 65 68 60 20 96 81 59 47 78 48 43 40 35 40 75 10 28 10 65 68 11 31 14 35 38 82 69 52 27 23 44 28 90 74 67 85 88 55 41 63 68 60 42 83 69 25 65 70 33 67 10 51 62 72 62 93 7 36 27 56 7 83 57 
82 64 75 47 0 32 52 48 42 85 65 97 42 76 30 37 64 37 32 45 39 55 105 68 78 54 55 61 52 57 78 43 94 88 84 33 24 28 84 85 27 80 97 29 19 71 66 65 86 80 86 73 55 61 52 59 69 50 19 38 55 19 73 100 86 24 68 10 24 113 46 73 75 104 89 9 24 100 14 17 101 40 41 55 77 56 89 56 88 81 46 84 72 45 45 22 87 41 102 11 
66 72 55 62 32 0 52 61 20 86 33 87 27 87 43 53 48 16 5 46 48 29 89 67 57 22 53 49 69 31 48 15 77 68 63 46 25 8 67 75 43 49 78 3 16 43 55 58 93 87 92 48 72 62 71 35 45 69 33 60 50 25 44 90 81 50 77 42 51 98 15 52 45 85 84 27 12 92 26 22 84 8 43 29 56 52 75 71 85 67 14 71 40 57 39 48 80 55 84 37 
38 22 41 27 52 52 0 23 36 35 67 47 27 37 25 27 29 38 47 6 16 44 58 17 45 61 5 21 33 44 63 46 50 51 49 24 31 57 42 36 28 74 55 49 42 54 22 17 42 36 41 49 33 10 36 42 43 37 33 37 8 34 58 49 34 43 28 54 44 66 60 41 61 62 38 43 58 49 61 38 57 56 11 44 44 7 42 29 36 36 57 37 73 20 14 42 36 23 58 63 
60 18 64 4 48 61 23 0 51 41 84 64 44 28 19 12 51 51 57 21 14 62 78 31 67 76 27 44 11 63 83 60 72 73 72 16 37 64 64 56 21 94 77 58 47 75 44 39 38 33 38 71 12 24 13 62 65 14 31 18 31 37 79 65 48 30 21 46 31 86 72 64 82 84 51 42 63 64 61 42 79 68 22 63 67 29 63 10 47 57 71 58 90 4 32 30 52 7 79 58 
46 58 35 54 42 20 36 51 0 68 33 67 8 73 37 47 28 5 15 32 38 14 69 50 38 25 35 29 61 16 37 10 57 48 44 39 21 28 47 54 39 44 59 20 23 30 35 38 78 72 77 32 63 45 63 18 27 63 32 56 32 25 32 70 62 51 63 50 52 78 24 33 35 66 65 33 31 72 42 25 64 22 30 14 37 35 55 61 67 47 22 51 39 47 22 49 60 46 64 50 
43 24 56 45 85 86 35 41 68 0 96 31 60 25 55 52 49 71 81 41 46 72 49 19 58 92 33 42 46 71 84 78 49 58 59 53 66 92 47 31 58 98 55 84 77 76 37 32 19 17 17 69 44 25 49 68 64 52 66 59 36 69 81 31 15 71 24 85 72 54 92 58 84 60 16 77 93 27 95 73 54 90 45 72 58 33 40 39 8 39 90 36 100 42 47 70 21 47 54 96 
