80
0 97 83 45 96 63 66 1 69 90 76 58 95 45 96 32 7 65 93 55 26 47 33 65 69 94 76 85 87 70 88 73 94 14 13 15 84 10 15 57 61 95 8 93 15 84 35 94 35 71 3 88 77 2 82 37 49 71 50 38 11 80 30 96 15 70 29 31 11 39 79 15 24 51 65 96 61 57 90 19 
97 0 19 14 44 71 99 37 87 47 43 0 63 44 58 80 90 30 91 39 32 52 73 33 82 29 97 67 6 26 22 97 96 74 18 18 61 81 95 54 89 61 87 20 28 13 6 38 87 92 55 28 68 52 63 23 84 45 8 77 74 0 56 56 65 39 2 56 82 45 92 14 72 33 99 26 88 10 58 85 
83 19 0 66 20 16 71 21 20 46 19 99 57 89 99 67 25 39 24 75 92 13 15 19 30 66 69 60 94 30 82 64 72 82 61 9 25 9 68 29 92 85 2 9 26 59 83 13 88 27 46 63 66 26 52 7 22 92 52 29 80 74 34 33 15 3 99 47 66 38 65 19 55 7 23 17 51 39 72 1 
45 14 66 0 68 66 41 85 55 57 80 97 6 47 47 30 9 2 96 17 27 77 19 68 85 47 87 94 63 43 97 33 43 71 52 17 25 52 15 36 14 48 71 56 58 46 52 1 59 64 93 40 84 65 57 80 92 33 23 27 35 7 72 48 43 63 55 30 36 62 19 65 66 87 42 69 91 12 94 50 
96 44 20 68 0 90 83 27 36 37 42 52 4 25 13 77 23 65 80 28 30 4 67 17 60 62 9 9 77 43 59 76 45 64 8 97 16 41 25 4 38 80 49 47 52 48 36 13 15 76 69 64 95 74 48 5 63 24 3 16 75 66 98 75 54 45 94 73 44 85 15 49 45 99 24 19 2 69 13 86 
63 71 16 66 90 0 1 29 46 24 96 36 32 47 42 73 40 32 78 4 11 12 47 4 55 86 65 56 11 68 8 6 13 65 8 8 63 43 24 10 85 39 36 69 41 73 65 26 22 47 32 60 48 77 17 57 41 74 0 13 68 90 63 72 74 55 46 84 19 70 99 97 64 44 8 42 16 39 91 10 
66 99 71 41 83 1 0 52 19 25 47 86 72 32 63 19 83 58 48 40 59 77 66 83 21 30 39 43 47 2 71 26 69 41 38 57 96 12 60 57 62 3 86 64 61 87 7 82 12 29 30 43 16 36 5 24 31 28 50 64 41 15 84 46 95 39 90 94 6 79 22 25 95 73 44 23 51 48 12 21 
1 37 21 85 27 29 52 0 0 32 94 89 66 49 28 2 30 76 8 85 13 4 82 99 25 4 35 69 2 22 60 52 3 81 17 38 7 10 0 9 12 40 57 11 16 56 21 55 5 0 92 86 91 50 50 43 15 20 8 23 47 92 54 80 95 88 32 77 5 54 28 77 36 27 42 65 90 21 62 72 
69 87 20 55 36 46 19 0 0 57 42 82 8 91 59 94 47 57 79 40 65 83 48 23 2 93 66 85 68 97 27 16 50 69 60 42 99 24 68 76 37 99 12 77 91 40 96 19 72 73 30 14 79 56 2 40 91 22 53 39 6 87 59 47 88 49 98 88 70 68 2 26 26 49 96 35 0 62 45 86 
90 47 46 57 37 24 25 32 57 0 93 58 82 75 14 17 42 4 13 23 56 48 91 34 69 39 75 92 28 89 68 91 89 93 59 52 1 11 63 69 40 32 85 92 35 79 51 38 20 63 19 15 89 0 84 3 22 12 56 69 67 9 59 11 47 30 14 64 81 11 44 4 68 86 91 85 39 3 63 40 
76 43 19 80 42 96 47 94 42 93 0 21 74 12 28 86 79 97 70 82 71 19 27 45 6 11 10 55 45 2 57 1 45 71 88 13 92 50 55 27 73 94 97 52 12 56 53 17 24 2 61 61 62 81 22 83 13 86 1 51 76 52 96 61 59 95 96 31 43 80 14 98 53 45 5 14 75 43 92 27 
58 0 99 97 52 36 86 89 82 58 21 0 23 36 97 37 10 96 69 92 31 55 21 81 25 68 85 98 42 92 8 96 54 14 56 15 58 61 78 38 34 58 19 88 45 75 51 99 62 15 49 3 86 43 21 47 54 9 62 13 63 32 48 93 46 96 91 43 11 30 25 49 83 60 49 23 71 83 21 44 
95 63 57 6 4 32 72 66 8 82 74 23 0 26 67 89 59 78 1 94 92 68 69 0 44 20 99 19 79 49 69 35 48 7 96 82 88 44 10 76 78 10 31 31 81 47 9 79 29 6 32 42 10 92 62 66 31 50 82 56 60 85 64 16 15 64 54 47 99 91 82 98 51 70 75 16 50 37 64 12 
45 44 89 47 25 47 32 49 91 75 12 36 26 0 98 2 53 3 26 63 61 54 25 8 97 52 26 67 31 88 37 68 53 14 1 37 40 13 37 79 62 22 22 30 57 20 52 0 41 71 33 26 13 13 98 27 72 3 70 91 31 50 79 92 58 95 38 57 54 43 91 53 35 78 76 59 17 45 33 81 
96 58 99 47 13 42 63 28 59 14 28 97 67 98 0 54 53 55 60 0 16 22 9 21 90 7 13 61 24 55 86 84 76 80 57 49 15 67 75 36 36 39 67 47 99 61 9 40 31 23 64 70 27 23 60 39 71 14 29 51 6 68 73 46 33 68 37 17 72 24 34 4 17 50 5 88 2 27 13 94 
32 80 67 30 77 73 19 2 94 17 86 37 89 2 54 0 55 91 81 52 84 51 16 21 24 8 21 75 80 77 41 9 79 30 8 51 44 8 65 18 18 23 15 12 15 61 39 96 51 76 60 20 99 1 18 41 87 30 79 37 21 45 67 9 65 53 57 82 52 43 74 54 91 7 94 35 62 6 40 85 
7 90 25 9 23 40 83 30 47 42 79 10 59 53 53 55 0 60 32 83 2 0 87 4 58 73 28 74 47 66 69 4 70 15 44 37 22 65 15 6 54 8 68 86 90 60 93 55 41 66 54 11 16 22 70 19 48 7 11 86 38 28 66 75 25 92 59 73 8 17 21 23 31 72 14 55 38 48 64 7 
65 30 39 2 65 32 58 76 57 4 97 96 78 3 55 91 60 0 22 16 64 16 7 60 77 47 61 4 55 9 10 41 56 70 32 0 13 17 56 96 76 86 8 76 41 89 87 77 90 53 67 40 92 42 43 77 18 3 93 24 91 65 98 67 30 34 36 13 27 60 17 44 47 45 41 31 83 22 75 73 
93 91 24 96 80 78 48 8 79 13 70 69 1 26 60 81 32 22 0 21 9 87 11 52 18 40 45 86 71 22 21 55 12 27 18 45 17 1 40 22 67 29 84 98 23 6 75 43 4 20 98 36 10 32 75 79 8 99 92 74 85 29 27 44 49 89 23 88 74 7 53 91 99 17 86 71 77 44 4 82 
55 39 75 17 28 4 40 85 40 23 82 92 94 63 0 52 83 16 21 0 97 69 28 18 73 43 20 81 41 91 52 5 69 18 13 46 41 44 0 95 69 97 52 54 11 76 58 31 7 6 45 27 66 40 32 72 70 51 23 21 61 52 2 20 61 32 31 98 99 96 50 64 63 43 14 28 71 96 5 66 
26 32 92 27 30 11 59 13 65 56 71 31 92 61 16 84 2 64 9 97 0 68 45 65 42 51 93 78 43 48 76 23 94 60 32 45 69 91 7 62 6 7 42 61 34 26 10 36 96 43 59 82 2 87 1 56 15 12 22 94 73 5 21 88 33 89 84 6 85 45 38 24 10 86 69 78 32 95 50 57 
47 52 13 77 4 12 77 4 83 48 19 55 68 54 22 51 0 16 87 69 68 0 9 31 61 67 48 81 73 35 97 92 71 23 82 75 86 55 73 71 6 58 33 44 25 77 46 59 99 58 53 89 71 14 91 83 21 6 57 0 57 39 11 43 5 86 83 36 97 96 63 58 6 23 56 88 6 18 37 89 
33 73 15 19 67 47 66 82 48 91 27 21 69 25 9 16 87 7 11 28 45 9 0 74 12 78 76 99 16 36 24 84 40 20 18 79 38 70 72 19 69 67 71 63 41 51 34 83 15 23 52 51 18 65 40 23 88 80 66 14 89 27 82 25 5 15 39 36 23 61 7 75 20 42 46 78 85 80 7 20 
65 33 19 68 17 4 83 99 23 34 45 81 0 8 21 21 4 60 52 18 65 31 74 0 83 81 16 46 20 21 55 83 53 39 45 57 61 95 23 23 12 79 37 75 41 16 35 72 66 51 85 20 45 88 6 65 22 52 42 93 34 69 77 51 52 50 48 72 45 80 16 0 31 65 86 29 57 54 35 12 
69 82 30 85 60 55 21 25 2 69 6 25 44 97 90 24 58 77 18 73 42 61 12 83 0 60 42 11 31 81 23 85 47 87 41 43 81 40 87 44 65 37 69 66 98 69 85 7 39 94 94 99 40 53 4 93 29 87 93 59 26 49 2 40 81 15 78 91 10 17 53 84 91 1 39 8 96 25 57 20 
94 29 66 47 62 86 30 4 93 39 11 68 20 52 7 8 73 47 40 43 51 67 78 81 60 0 42 12 26 75 6 17 21 53 8 82 51 70 99 25 22 6 49 14 68 82 99 56 97 12 70 82 32 77 12 21 34 32 78 3 90 21 99 46 78 85 69 72 69 75 72 38 87 13 96 47 4 32 15 5 
76 97 69 87 9 65 39 35 66 75 10 85 99 26 13 21 28 61 45 20 93 48 76 16 42 42 0 26 18 59 95 5 77 8 95 51 57 77 29 16 10 95 92 2 96 25 68 29 86 43 15 35 30 64 90 21 10 73 14 96 10 70 27 52 81 74 30 2 10 77 47 61 40 73 89 90 76 97 68 40 
85 67 60 94 9 56 43 69 85 92 55 98 19 67 61 75 74 4 86 81 78 81 99 46 11 12 26 0 64 52 74 40 61 74 74 82 95 63 4 35 42 88 66 35 55 15 0 25 80 13 52 92 48 61 72 36 57 11 67 90 71 36 79 82 80 45 29 55 82 2 57 4 64 9 1 93 80 61 33 60 
87 6 94 63 77 11 47 2 68 28 45 42 79 31 24 80 47 55 71 41 43 73 16 20 31 26 18 64 0 48 4 29 78 27 11 64 77 25 21 47 84 55 86 36 51 95 3 48 27 37 83 12 6 26 21 31 74 20 1 74 94 75 72 67 53 16 10 92 6 59 42 79 82 93 67 20 31 77 44 77 
70 26 30 43 43 68 2 22 97 89 2 92 49 88 55 77 66 9 22 91 48 35 36 21 81 75 59 52 48 0 71 17 30 22 53 53 50 35 28 88 52 39 47 23 55 3 65 83 68 53 31 30 92 0 33 73 54 21 0 24 16 10 76 25 5 74 52 45 2 97 29 94 41 61 60 7 46 50 53 23 
88 22 82 97 59 8 71 60 27 68 57 8 69 37 86 41 69 10 21 52 76 97 24 55 23 6 95 74 4 71 0 48 90 2 11 84 52 8 36 97 84 15 26 27 46 62 39 38 73 9 55 33 69 74 7 32 80 10 42 54 1 34 92 51 80 12 22 39 60 57 70 83 38 48 74 86 94 40 41 35 
73 97 64 33 76 6 26 52 16 91 1 96 35 68 84 9 4 41 55 5 23 92 84 83 85 17 5 40 29 17 48 0 72 0 72 57 5 81 36 42 92 70 35 70 82 10 88 63 55 12 30 91 38 35 69 56 11 0 34 46 93 14 87 98 56 1 0 69 14 99 60 10 83 14 91 60 99 97 2 10 
