60
0 90 74 24 67 7 93 7 55 17 51 11 56 81 13 81 70 45 63 57 84 92 40 19 22 71 43 46 83 0 35 81 72 94 17 78 75 15 64 14 30 39 73 88 62 45 24 65 3 22 3 51 81 87 80 54 84 39 72 92 
90 0 24 56 54 51 8 39 79 31 43 88 47 80 65 12 56 15 20 19 92 20 74 34 9 8 74 51 27 92 92 96 4 7 94 48 49 73 9 26 76 98 8 5 24 89 16 7 25 70 26 62 34 29 35 74 91 31 2 89 
74 24 0 62 36 5 70 41 17 70 81 15 75 49 13 76 30 77 90 53 26 49 37 82 31 29 3 7 51 2 30 33 42 20 27 59 15 9 0 39 89 63 72 39 71 46 76 91 68 49 33 78 49 50 27 51 50 22 7 51 
24 56 62 0 69 26 39 84 6 0 8 6 75 85 34 18 34 12 15 3 81 72 65 34 37 82 20 23 15 84 11 27 52 45 70 72 48 64 49 24 77 24 11 35 86 80 66 45 73 1 32 17 66 8 56 87 89 41 59 73 
67 54 36 69 0 69 78 45 97 81 87 1 23 77 39 54 14 57 95 86 61 67 77 87 64 99 86 94 83 48 80 35 31 23 43 88 82 74 40 99 36 98 1 57 69 69 81 89 69 31 67 58 39 85 52 81 63 58 32 70 
7 51 5 26 69 0 2 28 0 92 30 19 42 74 98 31 12 45 21 5 46 18 51 46 8 27 70 44 11 68 97 54 67 58 25 9 2 8 44 20 21 78 98 38 62 13 29 79 34 63 46 83 11 15 25 45 42 89 1 99 
93 8 70 39 78 2 0 71 39 16 51 69 70 27 42 2 3 72 64 57 98 92 98 37 56 74 35 9 89 94 68 53 38 90 66 52 17 37 73 50 82 85 60 52 4 9 80 68 99 2 71 2 14 4 59 92 21 57 33 25 
7 39 41 84 45 28 71 0 93 34 98 11 49 34 84 98 75 66 73 14 84 51 20 64 56 1 16 8 98 30 2 66 13 66 6 86 32 90 7 31 65 40 74 83 23 77 20 81 41 26 78 21 17 76 73 38 58 54 94 41 
55 79 17 6 97 0 39 93 0 8 32 86 89 40 39 73 73 82 18 71 19 43 44 18 27 52 49 44 33 50 70 13 63 62 99 95 4 98 80 20 81 79 94 82 94 38 12 12 23 78 95 32 70 5 56 51 97 45 76 23 
17 31 70 0 81 92 16 34 8 0 83 41 58 33 2 24 7 50 62 4 94 21 83 54 21 32 29 91 20 53 34 91 51 47 20 75 84 12 27 47 70 91 58 87 76 23 17 89 24 83 15 16 59 53 92 13 91 1 4 21 
51 43 81 8 87 30 51 98 32 83 0 75 40 5 43 85 69 91 0 8 53 93 86 94 24 50 41 35 0 79 31 28 80 56 34 85 77 84 17 28 30 35 51 6 35 32 90 31 72 73 3 91 89 33 55 54 80 65 37 79 
11 88 15 6 1 19 69 11 86 41 75 0 91 44 53 97 56 54 82 14 81 34 9 73 2 84 97 80 34 14 6 68 3 59 82 53 24 1 92 97 60 91 36 65 2 38 30 41 85 26 39 5 2 27 8 19 0 96 79 74 
56 47 75 75 23 42 70 49 89 58 40 91 0 26 96 87 62 9 18 48 82 88 32 48 47 24 0 75 72 95 99 53 9 15 7 42 24 89 5 60 24 50 60 38 55 41 25 1 80 53 53 68 70 50 51 14 12 50 18 85 
81 80 49 85 77 74 27 34 40 33 5 44 26 0 45 53 86 86 63 3 79 95 26 97 52 96 35 12 2 9 60 87 34 59 6 76 34 92 42 66 64 9 6 40 93 38 54 92 24 9 91 79 50 79 4 3 0 52 7 82 
13 65 13 34 39 98 42 84 39 2 43 53 96 45 0 20 21 32 9 90 85 40 94 14 14 57 57 48 75 56 26 31 37 47 76 89 66 23 19 11 39 33 56 35 52 89 33 5 41 97 81 90 72 8 30 76 65 46 96 87 
81 12 76 18 54 31 2 98 73 24 85 97 87 53 20 0 44 80 96 43 82 88 80 1 26 46 32 28 65 88 89 29 19 37 41 27 62 93 4 46 58 76 1 56 88 25 44 40 61 49 98 78 41 21 62 52 26 62 31 3 
70 56 30 34 14 12 3 75 73 7 69 56 62 86 21 44 0 59 63 5 74 45 50 22 68 26 60 51 66 63 77 97 7 95 48 4 4 35 74 85 57 9 83 62 79 98 20 37 17 95 2 34 57 82 52 7 87 68 66 56 
45 15 77 12 57 45 72 66 82 50 91 54 9 86 32 80 59 0 47 85 56 56 98 21 53 73 33 56 71 24 15 6 24 13 60 10 33 96 37 27 13 13 64 72 12 36 3 2 27 83 55 36 53 99 23 17 18 56 29 73 
63 20 90 15 95 21 64 73 18 62 0 82 18 63 9 96 63 47 0 74 56 87 1 81 53 9 8 61 22 10 36 74 97 58 87 67 76 35 23 92 44 6 45 99 1 92 37 43 35 26 17 87 44 2 20 6 52 10 16 5 
57 19 53 3 86 5 57 14 71 4 8 14 48 3 90 43 5 85 74 0 78 90 81 82 96 48 78 72 28 36 85 49 42 41 67 53 30 42 69 92 99 69 0 57 85 73 21 61 60 50 6 27 83 7 8 42 96 0 88 96 
84 92 26 81 61 46 98 84 19 94 53 81 82 79 85 82 74 56 56 78 0 65 30 1 48 51 82 69 91 3 16 92 79 20 74 90 36 22 89 4 64 20 71 96 63 55 86 50 98 38 51 49 88 52 4 67 92 7 52 14 
92 20 49 72 67 18 92 51 43 21 93 34 88 95 40 88 45 56 87 90 65 0 45 57 84 41 44 40 59 29 31 95 84 32 30 90 65 95 50 70 25 14 16 94 78 19 53 49 66 66 2 73 35 16 9 26 24 87 63 48 
40 74 37 65 77 51 98 20 44 83 86 9 32 26 94 80 50 98 1 81 30 45 0 79 4 96 49 89 9 29 72 31 18 72 37 49 66 39 67 37 19 63 29 37 17 76 4 87 23 96 19 56 65 75 93 98 66 38 59 28 
