80
0 41 41 39 43 42 72 80 27 32 21 21 32 20 50 26 16 32 74 63 38 53 44 39 35 29 81 34 24 30 20 66 68 50 56 68 63 9 27 62 31 51 25 67 40 31 63 36 44 18 54 34 66 33 43 51 67 55 69 17 31 30 37 21 56 24 63 30 46 49 34 16 37 81 3 58 39 3 39 55 
41 0 82 58 84 21 39 57 34 24 55 43 64 30 81 39 37 36 42 45 19 38 85 28 70 22 95 32 47 44 58 53 91 35 33 49 26 35 22 86 32 57 23 54 20 66 54 11 12 38 84 71 40 37 84 65 48 19 54 33 70 12 74 20 15 53 76 68 40 9 51 25 31 95 42 78 11 39 16 73 
41 82 0 52 9 82 108 110 58 68 38 52 33 59 38 59 49 62 110 93 76 89 16 77 27 66 81 71 51 60 27 93 61 82 90 97 102 50 68 56 68 69 63 94 80 26 88 77 83 53 41 20 100 68 4 61 98 94 96 52 16 71 22 63 96 45 69 21 75 90 52 58 70 82 40 58 78 44 78 58 
39 58 52 0 59 71 66 61 24 34 58 61 18 56 27 64 27 23 67 46 42 86 64 72 25 37 42 69 63 68 29 43 33 38 47 49 66 46 58 27 67 18 36 44 69 25 37 60 51 56 28 32 55 70 55 12 50 59 46 29 35 53 31 48 66 63 24 31 29 60 7 44 30 42 37 20 48 39 45 16 
43 84 9 59 0 82 113 116 63 72 36 51 41 59 46 58 53 67 114 99 80 87 7 76 35 70 90 70 49 57 32 99 70 87 95 103 105 50 68 64 67 76 67 101 80 33 94 78 86 52 49 28 105 66 5 69 103 97 102 56 23 73 30 64 99 42 77 28 80 92 59 59 75 91 43 66 81 46 81 66 
42 21 82 71 82 0 59 79 48 41 48 33 72 23 90 27 45 51 62 66 38 17 80 9 76 37 111 15 36 30 62 74 104 55 55 71 45 33 15 98 17 74 36 74 3 72 74 12 33 30 93 76 61 20 83 80 69 40 75 42 73 18 79 24 32 43 92 72 58 29 64 28 49 111 44 91 31 40 36 87 
72 39 108 66 113 59 0 24 51 41 90 81 80 68 93 78 60 48 3 25 34 75 115 67 88 43 89 71 85 83 82 33 93 29 20 25 15 69 60 90 71 54 47 32 59 86 38 50 30 75 95 92 12 76 111 67 24 20 32 57 93 50 93 55 28 90 73 89 38 30 61 58 39 87 71 81 34 70 33 76 
80 57 110 61 116 79 24 0 54 48 100 93 78 81 87 92 65 49 22 17 44 95 119 85 86 53 72 88 97 97 84 18 81 30 25 13 38 79 76 79 87 45 55 17 77 85 24 68 46 87 87 91 18 92 113 57 12 40 15 63 94 65 91 68 50 101 60 89 36 50 58 70 42 70 78 70 49 78 45 66 
27 34 58 24 63 48 51 54 0 12 48 45 31 36 47 46 11 5 52 37 20 63 66 50 38 13 64 48 48 51 31 40 57 25 32 42 46 29 36 51 46 27 12 41 45 36 36 37 29 39 50 42 42 50 61 32 42 38 42 10 43 30 43 25 44 50 44 39 19 37 16 23 12 63 25 44 25 25 22 40 
32 24 68 34 72 41 41 48 12 0 52 46 43 35 59 45 19 12 42 32 8 57 74 44 50 5 72 44 50 51 42 37 67 19 24 37 34 31 32 62 43 33 8 38 39 47 35 29 17 40 61 53 34 48 71 41 36 27 39 17 53 23 55 22 32 53 52 50 18 26 27 22 8 71 31 54 14 30 11 49 
21 55 38 58 36 48 90 100 48 52 0 15 47 26 62 22 37 53 93 83 57 51 33 41 46 48 99 34 13 21 32 87 83 71 76 88 79 22 35 77 32 72 45 88 46 42 84 47 61 18 66 42 85 30 38 70 88 72 90 38 37 43 46 35 70 7 81 39 67 64 54 32 58 99 23 74 56 23 58 72 
21 43 52 61 51 33 81 93 45 46 15 0 53 13 70 7 35 49 83 77 49 37 48 26 54 41 103 20 4 8 40 83 90 64 68 82 68 16 22 83 17 71 38 83 31 50 80 34 51 6 74 52 77 16 52 72 82 61 85 35 48 31 55 25 58 10 84 49 62 52 55 24 53 103 24 79 46 21 49 76 
32 64 33 18 41 72 80 78 31 43 47 53 0 52 18 58 27 33 81 62 51 84 46 70 8 43 53 66 54 61 15 61 37 52 61 66 77 41 57 31 63 36 41 62 69 7 55 63 60 50 22 14 70 66 37 28 66 70 64 31 17 56 13 48 75 52 37 13 44 68 20 43 42 54 30 28 56 34 54 27 
20 30 59 56 59 23 68 81 36 35 26 13 52 0 70 11 29 41 70 66 37 32 58 18 55 30 98 14 17 16 41 72 87 53 56 71 55 11 9 81 11 63 27 72 21 51 70 21 38 8 74 54 65 14 60 67 70 48 74 27 51 18 58 13 45 23 79 51 52 39 49 13 43 98 23 75 33 19 36 72 
50 81 38 27 46 90 93 87 47 59 62 70 18 70 0 76 45 48 94 72 67 102 53 88 16 60 43 84 71 79 31 68 23 64 73 75 92 59 75 18 81 42 58 70 87 20 62 80 76 68 4 21 82 83 42 30 76 85 72 48 26 74 17 66 91 68 34 23 55 85 32 61 56 45 48 21 72 51 69 23 
26 39 59 64 58 27 78 92 46 45 22 7 58 11 76 0 38 51 80 76 48 30 55 19 60 41 107 13 10 5 45 83 94 64 67 82 65 18 18 88 10 73 38 83 25 56 80 29 48 8 80 58 75 9 59 76 81 58 84 37 54 28 62 24 53 17 88 55 63 49 58 24 53 106 28 83 44 25 47 80 
16 37 49 27 53 45 60 65 11 19 37 35 27 29 45 38 0 16 62 48 27 59 55 45 33 18 69 42 38 42 22 51 59 35 42 53 53 20 32 53 40 36 15 52 43 29 47 36 35 30 48 35 52 43 51 38 53 45 54 4 35 29 37 22 49 40 50 32 30 42 20 17 23 69 14 47 30 15 29 43 
32 36 62 23 67 51 48 49 5 12 53 49 33 41 48 51 16 0 49 32 19 67 70 53 40 15 61 52 53 56 35 35 55 20 28 37 44 34 40 50 50 23 15 36 49 38 31 39 29 44 50 45 38 54 64 30 37 37 38 15 46 33 46 29 44 55 41 42 14 37 16 27 9 60 30 42 25 30 22 38 
