80
0 66 49 93 96 96 95 111 63 86 36 98 91 44 82 97 41 100 38 84 92 76 49 74 82 50 22 88 76 101 80 105 38 88 50 43 86 71 61 90 91 50 90 43 75 72 118 98 60 67 73 99 81 47 31 70 105 53 89 58 80 71 112 82 105 89 119 66 40 84 48 101 96 60 72 79 87 93 105 74 
66 0 24 28 36 31 48 61 9 41 38 33 44 37 33 51 56 35 49 69 77 55 18 12 54 55 59 52 10 52 34 41 34 48 17 37 38 20 68 31 28 25 25 39 57 69 59 59 46 49 10 66 18 20 60 37 50 15 41 35 15 14 48 36 56 46 65 63 29 21 39 58 63 31 31 13 40 50 48 59 
49 24 0 48 47 49 47 63 28 62 35 52 66 12 33 49 32 58 25 52 61 39 21 27 42 31 37 44 35 53 32 57 32 42 9 39 60 22 45 41 44 1 49 15 40 49 69 53 25 31 28 57 43 21 36 25 56 10 41 16 35 37 64 34 57 67 71 42 26 37 16 55 54 15 50 35 62 47 56 41 
93 28 48 0 19 8 43 48 33 46 65 6 46 59 32 45 78 13 72 76 83 64 46 21 59 75 85 53 19 42 35 16 61 47 44 62 42 30 85 19 10 48 12 61 67 82 39 55 61 61 21 64 20 47 84 47 34 41 37 52 13 30 22 36 45 51 48 77 57 12 60 52 63 48 45 14 44 46 32 70 
96 36 47 19 0 11 25 29 44 64 73 16 65 56 19 26 73 32 68 61 67 50 53 24 44 67 83 36 31 23 22 13 69 30 46 72 60 26 75 6 10 46 31 58 53 69 24 37 52 50 26 46 36 55 80 37 16 43 20 45 23 44 19 22 25 69 30 66 64 15 54 33 45 41 61 25 62 28 13 56 
96 31 49 8 11 0 36 40 39 54 69 5 54 59 27 37 77 20 72 71 77 59 50 22 54 73 85 47 24 34 30 10 66 41 46 68 50 29 82 13 5 48 20 61 62 78 31 48 59 57 22 57 27 51 83 44 26 42 30 50 17 36 16 31 37 59 40 74 61 12 59 44 56 46 52 19 52 39 24 65 
95 48 47 43 25 36 0 16 58 85 80 40 86 51 16 2 62 56 60 39 44 31 61 37 23 55 77 14 49 7 16 36 77 9 51 82 81 29 58 24 32 46 54 52 34 50 30 13 39 34 39 22 56 63 72 25 17 48 8 36 41 61 40 14 11 90 26 49 71 34 47 10 21 35 79 44 83 4 19 37 
111 61 63 48 29 40 16 0 70 94 95 44 94 67 30 15 78 60 77 50 52 45 76 49 36 70 94 27 60 10 31 36 92 24 66 96 89 44 72 32 39 62 61 68 47 62 20 20 55 50 51 27 65 77 88 42 14 63 22 53 51 72 38 29 6 99 11 62 86 43 63 13 28 51 89 54 92 18 17 51 
63 9 28 33 44 39 58 70 0 34 31 39 38 40 42 60 59 38 52 76 85 62 14 21 63 60 59 61 14 61 43 48 28 57 20 29 32 29 73 39 36 29 28 42 65 76 68 68 52 56 19 74 19 16 61 45 58 19 50 42 22 9 55 45 65 39 74 69 24 29 44 67 72 38 23 20 33 59 57 66 
86 41 62 46 64 54 85 94 34 0 50 52 5 74 70 87 92 39 85 109 118 95 44 49 95 93 89 91 36 86 72 62 48 86 53 44 4 60 107 62 55 63 34 76 98 110 84 96 86 89 47 104 28 45 93 78 80 53 78 76 43 26 65 74 89 5 94 103 48 51 78 94 102 72 14 41 2 87 77 100 
36 38 35 65 73 69 80 95 31 50 0 71 55 40 65 83 53 68 45 86 95 73 20 49 77 58 43 79 46 85 64 79 4 77 30 7 50 52 72 67 66 37 59 42 74 80 97 88 59 65 48 92 49 18 49 60 86 32 73 51 52 38 86 67 89 53 101 72 9 59 46 89 89 50 36 51 51 81 85 75 
98 33 52 6 16 5 40 44 39 52 71 0 51 62 32 42 81 16 75 76 82 64 51 25 59 77 89 51 25 38 35 10 67 45 48 68 47 33 86 18 10 51 18 65 67 82 33 53 63 62 25 62 26 53 87 48 30 45 35 54 18 36 15 36 41 56 42 78 62 15 63 49 61 50 51 20 50 44 27 70 
91 44 66 46 65 54 86 94 38 5 55 51 0 78 72 88 97 37 89 112 121 98 49 51 97 98 94 93 38 87 74 61 53 88 57 49 6 63 111 63 55 67 34 80 101 113 84 98 90 93 49 106 30 49 97 81 80 57 79 79 45 30 64 76 90 5 94 107 53 52 82 96 104 75 19 43 5 89 78 103 
44 37 12 59 56 59 51 67 40 74 40 62 78 0 39 53 20 70 13 46 55 34 31 38 39 20 27 44 47 57 37 67 38 44 20 45 71 30 34 50 54 12 61 2 35 40 76 54 19 25 39 56 55 31 25 26 63 22 45 15 46 49 74 39 61 78 76 32 33 48 6 57 53 16 61 47 73 49 63 35 
82 33 33 32 19 27 16 30 42 70 65 32 72 39 0 18 55 46 51 44 51 32 46 21 27 48 67 21 34 20 3 32 62 16 36 66 66 14 55 15 23 32 42 41 35 51 36 26 33 31 24 34 42 47 63 17 23 33 8 27 27 46 38 4 24 75 37 47 56 21 37 26 32 23 63 29 69 18 23 38 
97 51 49 45 26 37 2 15 60 87 83 42 88 53 18 0 64 58 62 39 43 31 64 39 23 56 79 14 51 7 18 37 79 10 53 84 83 32 58 26 34 48 56 54 34 50 29 11 41 35 42 20 59 65 73 27 17 50 10 38 43 63 41 16 9 92 24 49 73 36 49 8 20 37 81 46 85 4 19 38 
41 56 32 78 73 77 62 78 59 92 53 81 97 20 55 64 0 89 8 43 51 37 49 58 45 9 19 52 66 70 52 84 52 54 40 59 91 49 21 67 72 32 81 18 36 32 90 62 23 29 59 61 75 48 10 38 77 41 59 28 66 69 91 53 73 97 88 25 48 66 19 67 58 32 79 67 92 60 77 34 
100 35 58 13 32 20 56 60 38 39 68 16 37 70 46 58 89 0 83 90 97 77 51 32 73 86 94 66 24 54 49 24 65 60 52 65 34 43 97 32 24 58 10 72 80 95 47 68 74 74 31 78 19 53 94 60 46 50 50 64 23 31 27 50 57 43 58 90 61 25 71 65 76 60 42 23 37 59 43 83 
38 49 25 72 68 72 60 77 52 85 45 75 89 13 51 62 8 83 0 47 55 38 41 51 45 14 17 51 59 67 48 79 44 53 32 51 83 43 28 62 67 25 74 11 37 37 87 61 23 29 52 61 68 40 12 35 74 34 56 24 60 61 86 50 71 89 86 29 40 61 14 66 59 28 71 60 84 59 74 36 
84 69 52 76 61 71 39 50 76 109 86 76 112 46 44 39 43 90 47 0 9 14 73 62 17 34 62 26 75 45 41 74 84 31 60 90 106 50 27 58 67 51 85 45 12 15 68 30 27 21 64 24 84 73 54 32 56 59 41 36 69 83 79 40 47 115 61 19 78 65 40 37 22 38 99 71 108 35 58 11 
92 77 61 83 67 77 44 52 85 118 95 82 121 55 51 43 51 97 55 9 0 22 81 69 24 42 70 31 83 49 48 79 93 37 69 99 114 58 33 65 73 60 92 54 21 20 71 33 36 30 72 25 92 82 61 40 60 68 47 45 77 92 84 47 50 123 63 26 87 72 49 39 24 47 108 79 117 40 62 20 
76 55 39 64 50 59 31 45 62 95 73 64 98 34 32 31 37 77 38 14 22 0 59 48 8 28 55 18 61 38 29 63 71 22 47 77 92 36 27 46 54 38 72 34 3 19 60 26 16 9 50 24 70 60 47 18 48 46 31 22 56 69 68 28 40 101 55 18 65 52 29 32 21 25 85 58 94 27 49 6 
49 18 21 46 53 50 61 76 14 44 20 51 49 31 46 64 49 51 41 73 81 59 0 29 61 51 46 61 27 66 45 59 17 58 12 21 42 32 65 47 46 22 42 33 61 69 76 70 46 51 28 75 32 2 49 43 66 14 54 37 33 23 66 48 70 49 81 62 11 39 36 71 73 34 31 31 44 62 65 62 
74 12 27 21 24 22 37 49 21 49 49 25 51 38 21 39 58 32 51 62 69 48 29 0 46 54 64 42 13 39 23 31 46 37 24 49 46 12 66 18 17 27 24 41 51 64 47 48 42 43 3 55 22 31 63 30 37 21 29 32 9 24 38 25 43 54 53 59 40 10 39 46 53 28 42 10 48 39 36 53 
82 54 42 59 44 54 23 36 63 95 77 59 97 39 27 23 45 73 45 17 24 8 61 46 0 35 62 10 59 30 24 57 74 15 49 80 91 34 36 41 50 40 68 39 11 27 53 18 22 16 48 16 68 62 55 18 40 47 24 26 53 69 62 23 32 100 47 26 68 48 34 24 14 27 85 55 93 19 42 14 
50 55 31 75 67 73 55 70 60 93 58 77 98 20 48 56 9 86 14 34 42 28 51 54 35 0 28 43 65 62 45 79 57 46 40 64 91 44 15 62 67 31 79 18 26 23 83 53 15 21 56 51 73 50 20 31 70 41 52 23 63 68 86 46 65 98 80 16 52 62 16 58 49 27 81 64 93 52 70 24 
22 59 37 85 83 85 77 94 59 89 43 89 94 27 67 79 19 94 17 62 70 55 46 64 62 28 0 68 70 84 64 94 43 70 42 50 88 58 39 77 80 37 85 26 54 50 103 78 40 46 64 78 77 45 9 52 90 44 72 41 72 68 101 66 88 93 103 44 41 74 30 83 76 44 75 71 89 75 90 52 
88 52 44 53 36 47 14 27 61 91 79 51 93 44 21 14 52 66 51 26 31 18 61 42 10 43 68 0 55 20 19 48 76 6 49 81 87 31 45 34 43 42 63 44 20 36 43 10 29 23 44 14 63 62 62 19 31 47 16 29 48 66 53 17 23 96 38 35 69 42 39 15 12 29 83 50 90 10 33 24 
76 10 35 19 31 24 49 60 14 36 46 25 38 47 34 51 66 24 59 75 83 61 27 13 59 65 70 55 0 51 36 34 42 50 28 44 32 25 77 28 22 35 15 49 64 77 55 61 54 56 11 68 9 29 70 43 47 26 42 44 9 12 40 38 55 41 62 71 38 17 49 59 67 39 30 6 34 52 45 66 
101 52 53 42 23 34 7 10 61 86 85 38 87 57 20 7 70 54 67 45 49 38 66 39 30 62 84 20 51 0 21 32 82 16 56 86 82 34 65 24 32 52 53 58 41 57 23 16 47 42 42 26 57 67 79 32 11 53 12 43 43 63 35 19 4 91 19 56 76 35 54 11 25 41 81 45 84 11 13 44 
80 34 32 35 22 30 16 31 43 72 64 35 74 37 3 18 52 49 48 41 48 29 45 23 24 45 64 19 36 21 0 35 61 14 35 66 68 14 52 18 26 31 44 38 32 47 39 25 30 28 26 32 44 47 60 14 26 32 9 24 29 47 41 2 25 77 39 44 55 24 34 25 30 21 64 32 71 17 26 35 
105 41 57 16 13 10 36 36 48 62 79 10 61 67 32 37 84 24 79 74 79 63 59 31 57 79 94 48 34 32 35 0 75 42 55 77 57 36 87 18 14 56 28 69 66 82 23 48 65 63 32 57 36 61 91 49 22 52 32 57 27 46 7 35 34 66 33 79 70 21 66 43 57 53 61 28 60 40 20 69 
38 34 32 61 69 66 77 92 28 48 4 67 53 38 62 79 52 65 44 84 93 71 17 46 74 57 43 76 42 82 61 75 0 73 26 7 48 48 71 64 62 34 55 40 72 78 93 85 56 62 44 89 46 15 49 57 82 29 70 49 49 34 82 63 86 51 97 71 6 55 44 86 87 47 34 47 49 78 81 72 
88 48 42 47 30 41 9 24 57 86 77 45 88 44 16 10 54 60 53 31 37 22 58 37 15 46 70 6 50 16 14 42 73 0 47 79 82 27 49 28 37 41 57 45 25 41 38 11 31 26 40 18 58 60 64 18 26 45 10 29 43 61 47 12 19 91 34 40 67 37 40 13 16 28 79 45 85 6 27 29 
50 17 9 44 46 46 51 66 20 53 30 48 57 20 36 53 40 52 32 60 69 47 12 24 49 40 42 49 28 56 35 55 26 47 0 32 51 22 54 40 41 10 43 23 48 57 69 58 34 39 23 63 36 13 42 31 57 3 44 24 30 29 62 37 60 58 72 51 20 34 24 60 61 22 41 30 53 51 57 49 
