60
0 33 37 72 14 37 64 27 38 79 39 48 36 51 54 16 63 65 55 60 37 11 64 51 39 83 40 20 56 39 40 69 64 32 50 50 65 32 12 37 58 22 73 40 4 46 22 26 25 34 49 54 24 26 66 78 63 14 21 36 
33 0 13 95 46 5 82 60 32 81 72 18 43 67 72 49 67 68 72 82 18 36 86 81 70 112 73 41 89 41 10 90 71 13 83 64 95 65 25 60 70 47 77 73 34 73 54 46 54 67 83 67 51 46 92 83 86 34 54 47 
37 13 0 88 51 17 74 64 21 69 75 12 34 60 64 52 56 56 65 75 5 43 79 78 68 109 77 50 90 31 22 84 60 26 87 55 92 65 33 55 60 44 65 77 39 69 55 55 53 71 85 58 49 56 87 72 80 42 57 39 
72 95 88 0 73 100 16 66 69 54 61 99 55 29 24 62 49 50 24 13 83 81 9 31 39 31 67 88 55 59 105 5 44 100 68 35 30 50 84 35 34 50 50 70 75 27 55 93 48 69 62 33 48 92 11 47 9 85 64 49 
14 46 51 73 0 49 68 15 51 89 28 61 47 57 58 11 73 74 60 63 50 11 65 47 36 79 28 15 46 51 51 71 73 41 38 58 60 26 21 41 66 28 83 27 12 46 18 20 25 21 38 61 27 19 65 87 65 15 11 46 
37 5 17 100 49 0 87 64 37 85 76 17 47 72 77 53 72 72 77 87 21 39 91 85 74 117 77 43 93 46 5 95 75 12 87 69 100 69 28 65 75 51 81 76 38 78 59 47 59 70 86 72 56 48 97 88 91 37 58 52 
64 82 74 16 68 87 0 64 54 39 62 85 41 15 11 57 32 34 10 8 70 74 11 36 39 46 69 81 61 45 92 11 28 89 72 19 41 49 75 27 18 41 35 71 67 27 51 88 43 69 66 17 41 86 23 33 12 77 60 35 
27 60 64 66 15 64 64 0 60 91 13 75 53 56 56 13 76 77 57 58 62 26 59 37 27 67 14 28 32 58 66 65 75 56 23 58 48 16 36 39 66 31 85 14 26 39 15 31 23 8 23 61 27 29 57 88 58 30 7 50 
38 32 21 69 51 37 54 60 0 49 69 31 14 40 45 47 35 36 45 56 16 48 60 65 56 92 73 56 81 10 42 64 39 43 81 35 78 56 40 39 39 32 45 73 41 54 48 62 43 68 78 38 38 62 69 51 61 48 53 21 
79 81 69 54 89 85 39 91 49 0 94 75 43 37 40 80 16 14 38 47 64 90 50 73 72 85 100 98 97 42 91 49 16 92 105 33 80 79 86 53 26 61 6 101 83 61 76 105 68 97 100 31 64 105 63 8 52 92 85 43 
39 72 75 61 28 76 62 13 69 94 0 87 60 57 56 24 80 81 57 55 73 39 56 30 23 57 7 41 18 65 79 61 78 69 12 60 39 14 49 41 68 38 88 9 39 36 21 43 28 10 10 63 32 41 51 90 54 43 18 56 
48 18 12 99 61 17 85 75 31 75 87 0 44 70 75 63 64 64 76 86 16 53 91 91 80 121 88 58 102 41 21 95 68 29 98 66 105 77 42 67 70 56 72 88 50 81 67 63 65 82 97 69 61 64 99 79 91 51 69 51 
