80
0 43 51 25 93 60 73 55 94 20 19 78 99 1 75 24 80 85 6 86 81 65 12 67 31 41 17 85 54 3 28 95 78 59 46 98 30 4 63 85 98 38 41 0 40 23 75 34 32 6 37 82 29 74 80 64 27 35 7 53 40 66 22 4 0 87 70 86 58 69 63 61 72 80 58 34 87 83 80 33 
43 0 55 32 21 69 57 24 39 73 75 99 70 30 16 0 59 58 28 88 71 72 44 42 82 6 58 86 41 66 99 11 48 67 46 65 25 4 29 12 50 80 40 47 31 30 81 49 35 40 77 93 54 87 42 19 49 19 48 2 7 12 91 27 94 64 28 72 46 86 20 93 20 71 25 79 70 27 37 83 
51 55 0 23 70 15 17 47 66 81 7 71 93 57 54 15 55 94 31 79 71 93 41 4 31 72 16 96 3 16 46 91 55 89 81 25 61 21 49 96 15 60 85 74 16 16 41 71 14 43 90 28 86 42 79 0 15 2 23 90 97 52 96 41 83 7 44 17 91 62 1 69 26 48 88 88 85 59 58 16 
25 32 23 0 98 25 54 53 13 2 10 16 0 29 16 91 35 32 38 85 68 35 63 19 75 58 55 24 14 64 22 77 56 46 13 30 35 16 49 23 90 43 21 7 86 74 52 70 0 45 42 86 78 79 81 2 8 70 31 85 77 56 13 40 46 88 71 32 19 54 38 29 17 74 88 8 95 57 13 91 
93 21 70 98 0 53 26 86 64 60 84 21 44 51 79 88 69 74 11 31 60 47 95 18 30 3 80 27 87 79 94 78 38 7 40 42 2 96 66 97 89 11 44 80 94 44 16 60 49 33 23 58 16 76 87 35 4 62 76 70 3 57 61 73 92 69 46 37 14 15 24 65 74 12 6 46 20 2 22 80 
60 69 15 25 53 0 34 53 48 99 75 52 41 25 58 4 50 90 91 84 46 90 62 41 19 24 31 30 48 47 74 68 62 90 13 71 19 82 0 83 73 0 36 38 82 92 63 58 25 95 54 23 14 53 78 82 72 46 50 23 30 15 90 55 64 77 17 99 38 95 93 23 30 38 87 63 50 83 94 3 
73 57 17 54 26 34 0 29 55 62 82 20 14 34 9 54 6 84 21 46 24 21 22 89 88 84 60 75 5 68 94 56 55 6 31 65 11 45 22 32 6 11 98 29 96 28 96 77 35 34 53 23 92 27 68 10 66 31 5 68 3 15 11 48 33 65 83 1 77 19 98 68 65 30 39 37 37 99 33 90 
55 24 47 53 86 53 29 0 15 55 69 93 75 49 35 72 28 25 45 98 37 76 26 16 45 36 76 79 55 13 25 19 87 45 8 31 78 96 18 92 24 16 10 14 43 72 33 56 99 40 77 87 56 12 73 66 23 92 11 25 81 51 87 76 14 47 14 86 64 95 22 35 15 0 95 28 90 8 55 69 
94 39 66 13 64 48 55 15 0 45 83 91 97 62 19 84 72 95 43 11 75 72 73 12 85 9 7 95 70 12 1 65 89 78 74 16 39 40 45 8 89 82 48 18 50 75 33 80 41 93 73 89 9 18 66 54 26 56 82 29 76 67 17 76 7 18 86 56 42 71 56 27 62 47 91 61 2 80 48 13 
20 73 81 2 60 99 62 55 45 0 29 72 78 97 78 53 44 45 45 30 56 13 55 15 76 34 80 17 60 94 76 19 51 72 21 68 57 60 12 48 13 15 11 75 79 31 70 22 62 38 54 1 68 40 53 63 47 93 28 10 20 57 3 11 81 6 21 49 1 96 64 98 43 54 31 2 53 84 42 96 
