80
0 5 57 73 25 88 45 48 45 86 53 94 85 96 30 95 59 57 31 44 21 95 12 67 68 92 67 49 49 7 13 11 96 88 41 51 14 26 56 50 57 82 35 45 96 78 45 69 49 11 22 28 35 53 58 64 6 98 99 36 98 92 35 70 46 24 26 47 91 75 5 73 37 42 44 12 51 92 33 39 
5 0 91 32 42 58 17 75 72 76 88 43 6 2 9 23 39 25 0 54 92 11 62 94 84 85 40 7 37 49 63 70 30 3 14 34 27 3 98 78 97 31 48 98 76 76 95 55 15 56 49 41 59 15 60 62 65 95 96 28 32 29 73 56 55 4 96 57 14 50 85 47 76 77 13 4 48 29 88 99 
57 91 0 68 50 59 8 11 71 82 12 50 73 77 63 88 71 21 90 93 52 59 39 78 29 33 96 38 27 94 84 69 29 95 95 66 91 1 77 1 3 54 61 89 79 20 6 85 32 77 92 69 22 89 39 53 5 57 70 64 69 48 59 83 71 92 98 98 99 30 0 55 84 24 56 19 44 3 76 91 
73 32 68 0 33 81 76 67 49 82 7 17 16 65 37 82 91 92 10 5 15 98 77 63 3 99 18 15 55 18 63 89 78 19 71 35 84 3 18 26 31 50 85 20 71 17 90 87 76 50 21 11 95 34 39 72 49 90 15 9 54 59 25 49 67 55 73 83 33 82 46 15 47 33 43 43 35 93 41 0 
25 42 50 33 0 94 6 82 91 2 25 74 23 64 75 26 4 0 60 55 26 88 34 45 92 43 50 46 0 72 24 22 0 56 30 51 74 56 15 47 50 21 70 32 93 51 4 66 12 57 60 75 21 69 37 12 30 27 90 73 13 96 47 69 14 87 46 84 26 68 97 20 37 0 10 53 82 20 86 84 
88 58 59 81 94 0 13 40 23 76 71 42 49 73 22 6 9 96 49 98 23 47 12 47 25 61 12 95 89 32 55 59 86 76 6 69 54 79 13 95 5 50 58 89 66 33 32 98 74 2 35 78 79 91 40 62 26 51 49 0 37 30 36 20 62 44 80 40 94 89 65 39 97 8 84 53 58 66 47 86 
45 17 8 76 6 13 0 64 26 10 31 82 83 10 90 43 23 82 61 67 50 90 46 29 11 99 36 83 95 45 2 67 97 15 1 39 10 37 63 25 14 43 34 23 59 30 19 69 69 61 64 98 18 11 43 6 75 68 82 93 86 17 46 91 73 13 99 11 76 3 85 34 86 69 49 64 1 71 63 36 
48 75 11 67 82 40 64 0 47 53 96 17 96 39 57 95 20 36 66 80 28 92 83 93 93 63 51 68 21 37 50 29 4 30 66 1 80 50 21 72 69 47 18 6 0 24 59 1 36 97 32 23 17 71 55 12 97 90 97 36 47 43 10 44 46 6 57 11 98 64 76 29 60 37 58 74 9 8 34 13 
45 72 71 49 91 23 26 47 0 91 97 60 55 94 32 2 48 52 74 63 22 69 91 2 1 12 22 42 44 78 47 90 88 21 98 97 10 85 76 10 12 82 66 86 88 43 39 83 16 42 86 87 67 87 58 30 36 13 9 75 91 93 2 54 22 71 26 65 50 55 63 28 42 90 47 82 38 56 93 37 
86 76 82 82 2 76 10 53 91 0 10 34 54 48 16 76 49 93 88 49 78 3 88 54 41 88 93 16 2 18 11 59 46 49 68 78 96 41 21 57 97 20 89 39 0 33 74 17 96 5 90 6 60 39 46 14 76 3 0 20 52 52 99 22 36 75 96 85 10 96 27 37 19 57 58 37 52 28 96 51 
