80
0 52 37 29 81 42 21 73 70 74 5 56 51 84 75 28 76 20 67 39 42 93 32 78 36 14 54 86 27 0 84 61 86 23 81 91 39 73 54 4 20 16 39 94 57 34 32 45 76 42 73 35 55 56 80 44 16 39 35 76 16 63 25 71 94 43 18 95 31 39 61 60 81 41 72 40 14 33 80 50 
52 0 87 46 71 62 49 66 65 26 79 26 90 9 81 34 55 28 68 93 75 44 70 13 15 59 37 8 27 32 61 16 58 4 12 93 55 41 59 43 61 77 24 54 76 0 23 30 46 60 32 63 26 99 53 86 63 67 33 73 98 42 83 62 44 27 83 84 10 54 75 67 54 15 81 33 7 66 60 40 
37 87 0 37 82 5 29 18 28 0 33 0 94 55 89 56 14 39 37 83 70 26 94 60 2 55 14 28 14 92 19 43 48 33 14 24 76 29 54 1 53 42 6 13 34 46 9 66 83 36 7 15 4 89 27 59 74 22 18 10 37 84 94 48 21 32 27 97 37 47 27 1 46 3 78 96 63 94 42 81 
29 46 37 0 47 83 62 24 98 50 70 49 94 86 35 97 81 1 60 27 66 36 4 43 11 55 56 83 70 59 12 60 9 24 52 91 45 72 58 63 26 49 38 56 38 66 58 79 65 64 56 43 55 88 77 48 7 38 20 27 27 12 79 10 58 32 5 2 40 98 74 25 63 94 69 72 29 3 36 83 
81 71 82 47 0 29 67 79 38 43 29 93 94 60 51 0 44 2 34 55 87 63 21 1 71 4 38 61 60 39 0 83 28 77 18 46 50 0 12 72 73 95 78 27 14 51 88 39 57 49 23 74 67 3 77 26 75 38 64 21 23 25 93 56 34 23 30 21 19 98 84 63 1 26 30 44 14 46 12 40 
42 62 5 83 29 0 91 59 54 10 71 77 63 97 24 6 97 81 38 77 85 73 57 34 20 71 80 92 6 28 38 77 34 95 54 61 64 23 24 65 83 91 55 1 53 49 29 17 55 79 69 76 52 79 3 91 15 71 14 6 16 51 91 48 61 15 12 12 34 42 4 84 12 83 39 84 63 52 80 44 
21 49 29 62 67 91 0 34 98 83 9 58 80 54 27 24 74 6 85 4 82 77 21 46 8 20 85 75 69 97 11 46 53 66 61 92 19 3 52 92 84 95 30 92 14 90 99 83 59 32 16 77 84 87 63 44 41 43 69 13 97 28 28 49 51 80 8 56 97 66 70 30 86 46 8 4 90 78 81 12 
73 66 18 24 79 59 34 0 66 19 54 14 5 42 69 81 73 18 68 59 85 73 89 2 65 56 15 15 65 25 18 50 29 5 15 58 84 56 66 89 68 46 38 90 32 18 56 83 17 36 55 11 38 64 58 57 19 23 99 84 92 39 82 8 97 31 96 82 52 59 29 99 81 90 23 53 97 47 98 49 
70 65 28 98 38 54 98 66 0 3 7 21 35 12 83 47 52 30 19 57 96 4 12 27 42 27 16 72 77 43 25 40 24 7 81 71 46 0 61 0 87 35 11 81 92 16 72 39 62 85 44 0 68 41 11 33 42 5 36 50 75 16 61 17 26 67 63 36 87 10 70 87 19 2 7 14 54 27 2 48 
74 26 0 50 43 10 83 19 3 0 48 72 54 78 23 66 10 5 33 21 82 9 46 7 57 62 73 29 72 84 18 57 39 0 91 86 22 16 69 28 20 26 87 56 75 30 80 34 79 41 93 97 74 26 8 61 86 9 58 6 93 1 7 38 72 51 9 71 30 98 23 67 39 74 22 78 53 74 82 71 
5 79 33 70 29 71 9 54 7 48 0 98 52 53 35 42 72 76 16 83 85 39 59 26 86 69 12 60 8 1 11 71 75 39 91 98 33 50 59 6 94 14 77 14 33 22 33 52 72 9 46 37 1 48 67 74 76 34 23 15 82 76 82 54 13 16 20 5 37 54 80 8 29 80 94 15 54 85 98 10 
56 26 0 49 93 77 58 14 21 72 98 0 45 4 98 77 68 50 34 23 74 97 69 66 30 52 21 96 81 25 75 16 36 58 38 3 63 5 39 7 77 40 71 61 22 44 40 17 72 85 91 24 31 73 65 26 3 47 34 90 1 90 83 89 34 38 60 49 38 58 55 24 90 42 22 19 12 53 52 60 
51 90 94 94 94 63 80 5 35 54 52 45 0 46 91 95 65 78 60 79 58 79 5 39 96 68 1 69 42 40 60 44 9 71 34 57 94 44 16 66 50 34 89 65 98 22 44 59 62 53 59 35 67 61 25 17 7 57 29 3 35 18 33 33 48 90 85 1 67 95 66 81 64 79 81 44 95 72 18 60 
84 9 55 86 60 97 54 42 12 78 53 4 46 0 59 96 75 46 29 61 74 41 67 38 93 33 96 55 48 14 26 17 43 48 30 70 27 58 81 5 27 35 23 42 86 52 73 6 75 58 8 39 98 20 68 86 39 12 36 37 31 28 92 13 2 74 97 43 77 90 65 88 46 16 70 61 33 64 90 85 
75 81 89 35 51 24 27 69 83 23 35 98 91 59 0 77 66 0 62 53 47 99 55 75 65 69 64 85 84 24 45 28 13 4 16 43 45 43 72 35 14 41 38 34 73 92 4 64 19 80 21 85 99 25 13 0 20 1 93 53 96 66 53 75 73 60 49 75 75 26 5 34 39 52 24 71 46 50 34 39 
28 34 56 97 0 6 24 81 47 66 42 77 95 96 77 0 63 82 5 6 86 10 86 15 28 60 75 90 86 30 40 36 88 45 70 90 75 85 92 23 25 87 62 10 73 25 19 47 93 25 9 8 37 73 87 47 59 21 90 74 41 44 89 43 14 33 32 27 15 42 13 10 21 43 86 13 17 79 65 1 
76 55 14 81 44 97 74 73 52 10 72 68 65 75 66 63 0 84 82 49 59 71 81 30 41 12 17 99 20 77 24 87 47 93 39 88 93 14 78 15 70 31 67 24 18 39 62 36 18 81 26 91 3 7 56 23 96 41 78 2 67 73 47 24 41 85 81 36 4 79 65 27 25 12 28 82 39 49 22 33 
20 28 39 1 2 81 6 18 30 5 76 50 78 46 0 82 84 0 5 81 67 13 14 21 40 4 96 40 55 59 91 98 74 22 63 21 87 52 55 83 6 61 66 5 39 17 31 88 78 48 25 6 45 58 34 71 44 70 36 80 77 73 28 58 79 29 35 46 61 14 48 75 69 52 35 94 79 96 66 82 
67 68 37 60 34 38 85 68 19 33 16 34 60 29 62 5 82 5 0 65 3 22 85 48 73 73 66 1 60 19 51 14 25 49 33 14 86 81 0 90 10 49 5 80 67 35 53 11 5 13 9 76 18 34 25 57 21 48 98 85 59 60 39 71 32 44 25 71 66 19 12 39 23 29 45 92 51 80 29 24 
39 93 83 27 55 77 4 59 57 21 83 23 79 61 53 6 49 81 65 0 17 93 19 55 63 91 15 88 18 91 76 66 7 0 75 50 66 68 56 35 72 71 81 56 25 5 42 11 90 21 37 70 85 66 98 98 15 1 52 36 52 75 26 7 73 10 71 95 44 34 96 72 46 92 18 26 75 46 8 88 
42 75 70 66 87 85 82 85 96 82 85 74 58 74 47 86 59 67 3 17 0 56 11 11 82 82 99 66 15 3 92 43 13 37 12 72 77 61 29 17 0 84 34 62 21 48 7 8 1 47 2 64 21 30 44 92 3 88 78 27 55 23 87 28 97 70 59 6 83 96 35 40 30 80 45 85 15 19 36 2 
93 44 26 36 63 73 77 73 4 9 39 97 79 41 99 10 71 13 22 93 56 0 43 20 53 93 55 2 91 66 76 47 40 35 78 42 3 83 31 59 8 5 97 42 73 63 13 19 89 79 42 42 11 67 54 87 56 93 21 87 40 70 72 27 63 79 37 69 93 52 6 51 82 82 82 97 27 0 28 48 
32 70 94 4 21 57 21 89 12 46 59 69 5 67 55 86 81 14 85 19 11 43 0 75 99 33 69 25 78 59 83 28 48 92 93 59 1 42 43 74 66 6 99 3 17 98 7 5 44 54 17 25 61 28 69 97 43 81 60 37 61 34 80 17 97 16 38 87 42 77 99 87 63 44 44 79 97 41 86 44 
78 13 60 43 1 34 46 2 27 7 26 66 39 38 75 15 30 21 48 55 11 20 75 0 83 27 65 17 99 8 8 79 4 3 61 73 3 87 34 88 84 69 75 20 36 90 23 23 86 2 74 14 94 16 51 4 48 32 8 17 96 61 44 10 55 16 30 24 41 46 27 25 50 60 11 65 56 41 52 32 
36 15 2 11 71 20 8 65 42 57 86 30 96 93 65 28 41 40 73 63 82 53 99 83 0 18 89 55 85 49 22 29 90 85 53 23 39 31 52 57 70 87 18 84 7 39 18 27 10 31 25 46 95 19 24 12 22 92 55 37 16 63 22 67 29 51 42 25 61 40 83 38 92 67 18 31 84 77 86 1 
14 59 55 55 4 71 20 56 27 62 69 52 68 33 69 60 12 4 73 91 82 93 33 27 18 0 69 54 73 69 94 93 53 3 73 45 5 16 1 93 62 65 65 96 39 15 40 12 95 16 13 22 36 55 42 80 26 57 23 81 88 71 76 37 54 45 43 84 14 30 24 89 48 55 82 26 29 74 94 10 
54 37 14 56 38 80 85 15 16 73 12 21 1 96 64 75 17 96 66 15 99 55 69 65 89 69 0 73 21 91 95 77 19 21 82 36 94 28 41 1 46 92 79 15 0 43 59 0 86 52 35 16 90 0 41 87 12 86 77 10 11 79 40 40 61 10 41 45 38 65 7 82 1 43 86 30 29 12 83 95 
86 8 28 83 61 92 75 15 72 29 60 96 69 55 85 90 99 40 1 88 66 2 25 17 55 54 73 0 2 6 19 17 38 3 53 56 50 93 96 57 26 43 53 21 2 82 37 84 92 82 41 3 97 87 15 33 73 11 59 22 89 26 4 73 70 10 32 71 86 13 90 22 55 14 68 15 58 44 95 6 
