60
0 78 28 92 45 32 60 41 10 48 66 50 27 17 52 61 11 46 18 92 60 35 78 95 17 96 65 7 22 35 9 6 47 36 76 60 29 65 77 89 43 14 81 97 20 0 68 41 95 48 76 41 0 56 13 76 42 50 43 92 
78 0 60 18 3 61 82 58 78 30 52 55 89 20 83 48 95 69 42 22 40 9 0 1 15 9 8 53 22 53 35 2 56 62 14 53 48 62 12 45 3 12 18 20 83 86 98 64 64 45 54 92 23 23 46 28 98 4 38 91 
28 60 0 51 96 63 18 30 46 70 88 69 51 77 78 21 95 82 13 5 45 80 58 14 36 53 23 21 25 98 81 46 97 85 75 72 65 69 76 60 32 71 62 89 8 10 54 11 89 96 44 98 14 84 36 62 49 4 5 4 
92 18 51 0 99 7 61 33 51 1 27 82 80 13 8 5 82 12 19 99 93 71 29 8 42 46 82 61 94 36 38 18 73 78 87 84 61 63 70 65 11 86 68 68 0 94 66 41 52 38 85 36 70 22 90 52 81 77 8 17 
45 3 96 99 0 35 84 68 12 83 84 31 38 16 59 86 74 23 77 80 42 0 63 52 92 81 55 85 22 50 76 34 9 94 67 45 57 94 21 67 87 90 50 83 69 28 13 6 67 87 89 6 18 49 90 24 94 55 38 10 
32 61 63 7 35 0 40 89 4 9 90 25 60 83 50 73 62 13 44 51 81 22 97 5 99 14 57 26 52 97 64 89 50 15 23 90 22 18 22 35 2 69 78 29 76 40 11 44 23 57 10 34 80 53 98 51 96 48 18 69 
60 82 18 61 84 40 0 3 96 13 97 86 61 16 43 84 56 70 50 36 38 18 25 94 89 40 12 29 35 20 74 55 5 62 0 24 92 1 45 98 98 74 42 64 54 39 98 96 58 6 92 59 8 51 60 2 63 90 96 64 
41 58 30 33 68 89 3 0 78 81 20 79 56 88 11 87 72 31 2 1 37 20 50 8 32 48 48 30 23 52 99 29 40 7 58 28 52 44 41 59 49 22 20 90 36 35 96 88 36 41 54 43 98 19 55 84 2 90 32 71 
10 78 46 51 12 4 96 78 0 14 80 31 51 66 75 28 77 0 67 70 52 69 17 63 29 76 3 88 49 81 97 37 95 55 1 78 28 91 10 32 78 56 80 24 34 1 67 56 15 90 43 60 6 92 45 63 23 81 16 91 
48 30 70 1 83 9 13 81 14 0 17 76 63 82 84 6 85 33 90 8 36 26 55 39 34 18 75 63 80 16 44 73 95 8 1 47 54 48 86 49 54 60 46 53 37 96 65 32 37 24 60 77 84 88 60 45 0 71 10 57 
66 52 88 27 84 90 97 20 80 17 0 95 61 14 55 1 22 73 78 13 15 88 86 49 18 2 29 6 62 17 56 59 59 53 98 58 76 69 41 72 17 74 64 14 63 37 49 6 68 28 88 19 78 86 33 89 94 9 31 8 
50 55 69 82 31 25 86 79 31 76 95 0 74 57 57 47 53 72 8 89 19 16 4 87 90 65 93 2 75 32 24 87 30 27 25 61 59 36 60 88 76 39 63 59 92 51 38 10 64 82 46 79 2 52 44 11 14 60 19 50 
