60
0 25 67 96 70 58 78 45 26 20 55 54 51 21 11 13 46 7 6 64 5 7 90 64 53 92 29 11 88 15 2 82 29 88 73 95 87 98 30 46 97 84 5 13 83 61 55 12 52 74 46 9 26 1 58 26 44 56 13 17 
25 0 9 61 45 11 39 46 75 16 60 82 28 80 37 0 62 51 14 97 94 65 11 57 37 27 39 90 2 83 39 24 20 99 30 0 62 91 2 9 92 87 37 72 33 92 53 69 3 98 31 88 75 22 41 50 23 20 55 23 
67 9 0 31 62 91 82 99 68 33 20 43 68 16 81 65 99 67 54 86 3 55 95 45 77 80 50 27 68 54 74 7 72 36 41 89 87 79 65 44 83 98 49 50 67 42 15 73 82 82 66 62 33 58 35 96 42 83 67 13 
96 61 31 0 79 36 65 11 36 67 31 21 50 1 93 46 96 13 14 57 24 91 98 70 46 79 79 28 91 95 8 59 31 10 49 49 21 50 83 34 68 7 14 52 1 64 88 22 27 41 44 51 8 45 99 70 49 51 3 65 
70 45 62 79 0 87 71 10 50 79 20 61 36 89 58 15 72 61 92 88 44 44 89 46 11 55 21 52 43 90 1 38 6 73 41 56 62 56 23 32 84 99 23 48 21 96 68 82 31 95 88 81 73 39 31 80 1 63 91 19 
58 11 91 36 87 0 75 83 11 13 18 15 45 38 6 2 92 92 89 99 18 30 40 69 43 36 20 69 54 84 47 55 97 82 8 0 6 51 24 97 21 28 33 38 99 41 70 46 36 72 87 64 98 87 54 22 85 5 46 98 
78 39 82 65 71 75 0 20 69 67 50 23 49 89 0 61 88 46 22 64 76 82 79 14 24 56 25 30 20 32 6 39 32 21 10 56 83 43 1 49 45 89 24 31 37 95 48 68 9 17 81 1 22 27 42 95 87 94 10 36 
45 46 99 11 10 83 20 0 90 4 24 54 8 53 81 60 64 31 91 97 79 52 55 46 65 59 53 79 76 50 39 70 65 44 0 20 62 28 6 44 92 9 57 9 2 76 0 23 73 31 86 21 13 37 96 97 69 3 83 60 
26 75 68 36 50 11 69 90 0 68 23 92 78 4 64 33 42 60 24 60 39 92 22 17 75 32 84 75 47 64 34 70 42 31 26 14 9 96 65 59 3 97 60 83 18 63 10 39 64 41 59 62 69 59 9 50 77 18 74 19 
20 16 33 67 79 13 67 4 68 0 19 21 87 43 3 21 87 91 90 20 3 58 38 75 78 71 28 71 35 47 19 24 0 2 23 10 5 88 16 56 50 0 35 68 26 68 21 24 71 21 98 83 6 45 7 90 45 93 94 55 
55 60 20 31 20 18 50 24 23 19 0 91 59 27 60 73 37 89 42 76 77 79 44 17 70 76 44 32 59 8 58 63 99 71 81 59 80 51 85 35 93 37 49 86 8 80 18 58 68 4 16 91 90 21 33 95 0 66 34 45 
54 82 43 21 61 15 23 54 92 21 91 0 43 12 63 71 51 72 74 97 15 72 28 66 66 55 64 13 86 24 47 15 66 24 54 69 41 77 91 66 48 57 3 60 45 86 31 80 97 24 74 36 9 86 73 43 24 16 45 10 
