100
0 35 49 65 32 1 65 82 18 77 58 77 11 34 85 87 24 37 93 83 61 86 51 63 33 85 85 38 16 82 42 42 77 21 38 77 14 94 59 22 93 63 88 18 15 83 45 54 26 42 86 3 76 13 98 46 90 6 0 66 3 52 6 49 3 73 19 20 55 1 16 23 70 78 80 48 55 82 42 62 26 51 58 30 96 45 97 90 30 12 79 73 4 2 69 96 10 23 88 35 
35 0 8 78 0 70 90 53 36 90 98 41 94 93 37 84 97 43 43 17 4 5 12 11 90 96 79 35 91 17 22 55 43 8 60 67 49 3 34 86 74 5 66 40 10 52 80 93 29 7 52 41 73 72 55 18 3 83 2 7 12 70 0 99 31 14 43 50 98 5 89 59 3 15 12 54 82 19 71 66 21 68 62 82 36 83 26 22 43 15 56 1 60 79 91 39 32 64 32 33 
49 8 0 80 29 29 1 27 13 38 83 54 39 0 60 50 82 68 35 0 1 8 29 11 1 37 52 35 25 62 74 21 27 40 12 8 21 18 22 51 25 88 21 93 88 90 90 83 18 44 74 34 89 45 18 51 76 58 98 42 76 69 67 29 65 98 15 45 65 44 99 24 16 7 81 45 91 72 2 45 6 97 99 40 3 70 97 57 88 15 97 82 92 63 73 84 8 93 19 8 
65 78 80 0 79 48 79 31 9 10 14 15 67 15 98 57 56 36 40 14 55 2 32 29 15 76 44 23 24 93 95 21 67 87 88 93 32 23 63 3 94 93 58 15 35 58 2 98 77 98 47 83 7 99 65 97 12 17 67 50 28 80 33 84 62 90 34 92 83 86 52 92 22 75 50 35 73 70 87 85 42 75 3 11 33 52 10 18 51 8 63 43 23 49 34 30 30 48 44 26 
32 0 29 79 0 99 71 36 80 79 58 46 6 49 39 74 45 77 14 0 56 82 98 15 93 19 14 93 55 79 1 5 77 55 27 15 96 24 84 28 60 60 28 83 5 87 32 34 12 3 92 11 9 71 29 19 51 39 35 97 27 83 52 61 37 20 32 17 36 48 5 47 33 55 65 85 24 30 64 51 43 67 3 4 17 50 48 46 66 2 78 19 35 23 47 51 5 69 90 48 
1 70 29 48 99 0 77 74 42 69 42 31 89 23 97 10 51 7 6 48 48 58 86 13 83 94 71 87 23 93 60 68 51 85 8 76 93 10 62 14 64 30 8 60 55 6 72 68 59 5 10 8 27 59 38 36 82 15 72 77 97 90 51 66 62 53 1 64 3 29 72 36 53 40 94 11 65 51 83 24 2 64 26 64 67 29 91 82 14 82 98 51 56 61 28 40 11 33 11 58 
65 90 1 79 71 77 0 6 78 84 58 85 40 47 2 0 60 57 74 48 65 23 92 29 0 64 70 26 57 36 69 72 34 77 81 86 49 27 59 62 59 42 39 56 44 47 24 81 72 80 35 68 2 82 2 19 27 36 85 32 76 31 30 79 68 85 36 47 42 91 90 1 4 19 98 88 82 82 35 91 48 73 60 77 5 56 97 38 9 14 26 99 25 19 78 62 97 7 93 66 
82 53 27 31 36 74 6 0 76 44 18 80 58 74 41 60 24 17 81 51 85 35 26 48 92 94 2 94 83 60 37 84 33 57 68 77 22 20 71 22 19 6 35 7 28 36 22 97 37 49 9 10 84 60 24 53 96 70 93 89 63 56 79 74 1 77 71 82 77 37 79 73 61 99 5 65 9 45 64 71 16 7 71 30 99 85 31 16 13 23 69 23 42 47 40 29 22 5 53 79 
18 36 13 9 80 42 78 76 0 59 79 15 50 48 34 73 95 8 11 9 9 86 56 71 74 42 73 78 47 51 82 83 17 83 79 81 98 85 68 77 58 34 73 26 82 14 29 12 69 74 98 38 27 22 85 65 47 16 35 27 83 39 34 59 81 66 28 14 93 7 69 11 92 20 24 39 17 28 33 59 83 82 26 22 75 62 44 71 56 82 42 21 51 61 63 49 11 31 83 99 
77 90 38 10 79 69 84 44 59 0 78 51 41 55 64 46 4 58 68 10 87 24 66 60 64 13 9 48 14 2 38 56 87 85 88 18 59 57 97 60 26 4 42 91 92 2 61 28 10 70 30 50 92 35 88 1 35 54 12 41 46 12 97 96 60 0 68 48 21 87 59 78 31 26 3 98 77 9 39 78 46 56 51 13 72 48 51 98 77 71 69 94 26 99 77 1 34 92 60 62 
58 98 83 14 58 42 58 18 79 78 0 39 14 66 63 38 52 0 57 46 5 31 40 55 1 23 34 26 36 94 8 9 30 63 27 85 54 52 29 58 72 19 8 91 27 46 27 49 47 53 81 82 91 64 14 34 62 18 71 81 61 57 10 75 35 8 96 39 16 64 35 50 81 34 83 13 64 53 66 55 67 78 38 42 8 12 43 52 6 22 45 63 82 85 51 24 84 29 7 85 
77 41 54 15 46 31 85 80 15 51 39 0 71 33 89 90 23 11 13 51 17 34 57 55 10 8 68 84 22 54 80 69 93 14 42 20 26 58 77 58 35 54 27 55 53 37 35 33 17 83 63 21 21 26 55 47 86 93 64 25 54 2 53 52 80 58 55 18 18 28 45 41 8 14 90 48 28 0 62 16 76 16 31 35 25 1 6 3 24 41 98 31 24 15 27 81 18 84 95 0 
11 94 39 67 6 89 40 58 50 41 14 71 0 13 63 86 44 57 92 23 38 96 90 55 5 82 13 50 67 33 74 5 71 34 45 92 86 77 17 52 90 83 41 10 97 96 92 95 91 4 97 52 61 74 93 11 77 63 82 23 66 43 5 53 27 64 29 18 12 63 97 6 13 41 69 74 97 82 48 83 40 50 22 9 28 96 65 26 35 45 67 16 48 19 6 79 75 53 78 55 
