100
0 37 19 40 91 87 83 43 20 46 86 53 45 11 11 84 84 77 60 26 36 93 42 72 26 24 48 14 26 44 31 16 63 80 61 37 63 10 27 89 57 55 69 1 99 40 8 26 56 54 54 15 60 73 36 65 3 14 77 30 70 0 65 93 36 31 96 76 76 74 69 60 78 29 27 17 33 1 35 42 18 2 37 86 27 50 59 82 58 54 23 71 95 28 53 77 49 20 2 66 
37 0 14 52 50 51 85 27 81 38 13 68 35 61 37 60 74 75 97 69 79 94 79 87 79 92 86 73 88 99 97 72 77 89 88 65 61 63 53 70 60 16 16 65 61 69 77 46 27 76 52 11 74 59 82 49 71 59 19 15 48 94 23 19 79 30 48 8 96 32 16 78 82 70 47 4 30 66 8 23 58 68 12 6 66 1 82 22 80 37 89 26 64 16 80 11 60 2 36 2 
19 14 0 27 35 53 37 99 3 73 93 2 95 25 24 68 4 76 4 30 26 72 39 52 24 87 2 91 49 81 72 69 4 90 47 16 54 94 62 22 77 5 25 85 4 31 81 46 25 59 19 12 39 59 22 38 46 6 79 27 96 14 39 24 57 78 11 22 51 44 79 87 87 42 81 0 24 36 82 87 81 22 53 77 60 14 38 39 0 66 95 42 69 12 67 68 9 73 2 34 
40 52 27 0 28 92 86 34 80 36 53 48 1 94 29 16 8 56 78 53 17 90 73 64 60 22 52 94 63 1 89 64 79 7 91 88 11 48 12 59 82 53 54 15 49 49 79 65 34 85 8 56 17 13 29 57 81 50 82 45 76 30 57 61 25 58 82 22 29 68 3 35 52 54 28 44 96 24 89 55 91 56 19 22 88 43 9 95 33 68 9 17 41 83 35 11 6 81 43 27 
91 50 35 28 0 27 48 61 69 59 23 4 66 44 6 95 48 59 98 57 63 13 6 83 79 14 5 62 37 15 68 37 91 38 9 64 57 86 25 42 10 59 93 0 71 18 30 71 60 56 59 65 45 22 41 84 95 80 95 82 13 46 81 74 59 52 6 37 93 54 80 11 80 74 94 7 33 48 67 52 12 65 54 47 74 84 18 1 62 4 15 54 55 54 15 0 66 20 24 5 
87 51 53 92 27 0 61 91 52 10 11 26 23 75 15 61 36 4 10 13 3 59 79 62 88 22 22 67 22 31 38 54 62 9 50 35 98 49 50 30 11 5 1 72 47 35 16 40 45 58 28 48 15 20 6 92 54 27 21 20 70 61 8 67 38 73 2 55 65 2 48 60 92 27 75 86 51 42 82 3 53 0 99 54 22 21 26 66 94 22 45 10 44 1 36 2 83 64 92 62 
83 85 37 86 48 61 0 25 1 17 18 6 46 60 63 9 58 92 68 26 58 22 48 70 80 24 94 31 5 58 53 79 8 39 93 47 13 8 52 58 62 61 38 71 98 34 57 51 24 72 73 87 90 56 54 16 50 24 16 98 7 39 95 49 51 42 71 92 61 57 8 17 78 47 70 74 56 97 61 11 42 76 44 1 92 63 98 18 48 87 50 2 2 65 46 4 54 97 6 55 
43 27 99 34 61 91 25 0 99 16 99 71 62 13 58 7 44 21 3 44 99 55 28 67 2 69 69 16 31 81 34 36 24 36 14 48 95 19 68 85 13 96 21 7 2 89 87 69 12 98 27 44 86 93 18 51 5 63 79 32 67 73 80 3 79 16 69 35 96 87 35 78 71 10 93 71 41 27 38 51 12 60 41 31 95 11 42 1 8 6 78 74 9 30 74 87 75 40 48 13 
20 81 3 80 69 52 1 99 0 65 77 51 4 14 39 14 30 84 38 1 45 23 83 10 41 85 14 15 41 30 49 40 49 0 85 17 6 22 5 60 80 40 26 64 55 93 9 32 29 38 53 73 73 89 90 47 59 55 53 50 83 64 1 36 39 11 23 91 24 33 66 74 79 29 41 97 85 24 22 20 36 60 25 24 95 27 22 38 82 61 79 76 50 30 18 53 68 34 92 3 
46 38 73 36 59 10 17 16 65 0 78 19 43 55 72 0 4 5 43 7 45 82 23 85 25 31 4 58 4 96 82 8 90 34 48 78 34 15 72 69 80 2 86 66 1 14 30 55 86 73 88 84 31 42 98 11 45 78 51 92 39 53 21 42 95 98 46 35 79 65 14 98 69 8 48 58 20 99 61 23 10 6 30 19 31 94 96 78 71 1 72 42 79 92 52 54 84 16 24 64 
86 13 93 53 23 11 18 99 77 78 0 77 53 53 36 91 32 40 89 44 22 55 25 43 48 68 71 58 82 69 27 93 50 96 74 37 88 35 54 63 21 13 51 64 44 20 34 91 26 28 34 45 50 69 11 39 6 94 43 57 39 83 7 2 76 59 29 37 52 58 78 3 81 61 71 67 49 20 83 31 63 53 0 11 38 5 93 92 55 64 61 60 16 16 11 8 51 3 53 7 
53 68 2 48 4 26 6 71 51 19 77 0 16 65 97 75 76 95 19 17 66 33 35 4 10 91 96 90 68 67 5 52 17 81 40 49 11 10 14 15 39 80 99 10 4 11 43 89 59 65 77 74 99 97 21 57 95 68 38 56 58 5 43 77 17 47 68 52 3 54 96 11 28 68 39 31 89 58 6 98 74 46 88 2 27 23 5 35 79 85 80 22 36 11 42 15 86 12 53 47 
45 35 95 1 66 23 46 62 4 43 53 16 0 66 28 44 9 17 89 24 82 15 53 50 53 75 23 66 95 23 33 43 14 84 82 25 43 38 44 44 52 8 89 21 3 44 88 91 99 65 12 99 98 20 80 49 64 65 0 23 38 73 38 81 19 75 52 0 62 18 32 30 21 78 64 19 56 23 96 56 60 80 75 68 64 28 68 35 92 79 51 85 42 27 52 8 36 50 45 67 
11 61 25 94 44 75 60 13 14 55 53 65 66 0 12 57 7 22 11 12 76 1 13 77 0 20 10 94 68 34 27 28 29 46 87 3 76 30 74 53 92 82 16 15 28 39 66 81 90 66 76 85 32 89 41 58 89 38 73 84 46 17 5 79 43 26 45 68 85 13 76 60 34 9 30 9 13 11 92 73 49 45 30 95 59 57 16 56 63 29 36 40 97 36 78 61 81 10 13 24 
11 37 24 29 6 15 63 58 39 72 36 97 28 12 0 72 23 39 53 94 49 76 62 72 94 12 69 40 56 66 59 11 47 77 83 31 63 62 94 99 10 61 40 51 7 38 26 75 17 99 70 76 22 68 16 4 52 22 18 22 40 40 8 31 2 54 33 70 30 34 30 21 80 3 13 14 9 82 36 14 74 69 81 77 80 34 67 47 4 58 0 85 39 59 97 54 13 75 99 50 
84 60 68 16 95 61 9 7 14 0 91 75 44 57 72 0 2 37 64 88 45 28 40 98 86 34 20 88 1 83 42 48 47 12 41 64 82 82 1 36 96 43 88 95 17 95 49 27 27 5 21 51 83 83 51 46 67 5 16 49 10 59 38 30 66 32 51 3 33 14 87 87 53 36 98 84 51 82 42 84 32 35 68 35 10 38 48 73 65 92 97 53 49 50 34 36 11 28 46 10 
84 74 4 8 48 36 58 44 30 4 32 76 9 7 23 2 0 73 46 2 76 14 13 0 11 25 0 12 82 67 87 36 89 72 30 83 93 35 8 43 35 99 83 13 48 68 38 97 59 54 22 42 76 29 69 4 23 31 89 53 65 20 18 94 31 37 50 81 13 34 77 67 73 20 78 5 97 93 65 80 19 80 19 69 15 59 19 89 50 53 29 28 17 20 62 83 19 48 41 92 
