100
0 86 7 48 15 67 61 80 52 18 78 95 78 88 43 25 98 4 44 45 54 21 94 95 67 72 33 51 64 75 35 64 13 43 37 43 83 12 17 90 66 12 12 16 48 83 75 70 58 1 83 26 38 16 15 29 45 58 30 65 48 79 27 25 88 60 48 34 70 60 18 14 44 84 16 98 2 25 67 88 65 24 47 73 95 77 47 78 91 72 77 94 36 84 67 24 67 51 77 10 
86 0 0 20 82 42 51 94 71 91 77 48 67 79 27 30 53 42 25 82 19 89 22 65 2 49 15 64 92 82 21 61 30 9 32 18 42 94 87 83 15 89 71 8 84 24 48 62 22 9 77 83 62 93 50 76 38 82 97 50 64 63 22 68 50 97 70 60 52 69 60 18 88 61 48 44 80 75 96 99 12 31 42 17 21 45 3 4 24 68 55 96 79 64 85 27 62 62 92 27 
7 0 0 79 68 76 20 40 2 59 49 85 69 50 73 52 33 20 94 19 31 54 15 93 9 37 5 38 63 74 95 22 67 88 12 25 57 89 17 93 36 63 89 70 94 31 44 74 23 27 59 10 92 41 39 61 66 51 43 85 37 66 59 80 55 49 4 76 42 9 71 45 34 74 7 48 23 45 6 68 15 82 49 68 59 42 69 6 26 1 1 18 0 21 29 50 33 9 55 92 
48 20 79 0 2 84 19 18 48 42 94 72 63 32 1 69 57 7 68 74 2 68 53 44 45 55 90 2 76 14 65 53 32 84 91 87 5 93 34 18 72 43 26 80 31 11 23 22 45 94 16 37 36 77 8 2 57 79 47 0 66 30 66 94 79 77 30 79 23 73 95 85 72 36 17 52 58 45 1 1 76 90 82 30 39 56 28 61 76 84 77 35 94 48 84 60 45 84 88 92 
15 82 68 2 0 70 88 86 60 46 85 56 9 35 13 90 34 39 35 12 31 66 22 95 36 31 42 87 26 12 11 88 41 99 38 47 3 0 78 15 89 32 43 46 46 59 42 18 0 65 45 51 66 90 79 11 81 98 42 92 47 42 57 94 95 23 30 49 1 29 41 91 73 68 86 11 33 14 63 2 82 38 21 60 78 55 80 22 29 58 70 50 10 64 30 17 4 82 43 73 
67 42 76 84 70 0 26 86 4 2 32 81 38 57 40 40 18 96 49 96 39 80 40 57 61 20 16 14 97 69 62 48 25 75 5 34 31 42 36 52 16 27 36 69 29 62 50 41 82 66 49 22 23 1 23 63 73 38 76 30 42 45 63 73 34 11 61 58 22 72 32 96 45 12 99 15 11 85 28 40 47 12 46 44 8 83 14 43 35 39 68 67 64 69 6 2 70 59 57 23 
61 51 20 19 88 26 0 2 29 12 43 11 74 1 67 65 46 42 58 42 79 82 27 29 24 22 43 12 85 64 55 17 30 30 50 73 73 83 84 27 18 38 74 55 46 15 85 70 1 3 60 64 63 84 92 34 15 35 90 68 57 74 18 94 14 21 28 17 90 35 98 94 28 0 87 80 57 46 63 35 80 90 91 95 71 67 67 75 14 56 28 32 31 55 94 81 80 55 48 47 
80 94 40 18 86 86 2 0 88 64 63 29 4 4 58 11 37 74 15 72 11 80 30 70 64 48 9 88 1 71 29 29 74 78 66 51 51 34 66 7 62 55 9 53 26 24 18 54 52 32 16 41 23 42 37 64 63 7 73 4 82 58 86 30 35 2 22 83 36 29 83 64 45 99 93 22 72 48 17 75 28 73 84 92 46 76 85 25 2 21 21 29 71 54 63 64 56 37 30 42 
52 71 2 48 60 4 29 88 0 12 21 89 79 88 12 73 58 97 26 34 69 17 48 24 10 76 33 22 23 63 52 86 97 32 58 3 88 23 62 98 99 65 94 6 87 71 24 67 62 56 20 73 87 20 9 65 60 36 25 23 88 94 93 59 96 24 88 20 94 60 52 0 8 59 87 2 42 30 80 66 43 84 49 18 89 12 41 16 75 10 23 19 28 63 21 50 62 49 2 90 
18 91 59 42 46 2 12 64 12 0 25 47 3 81 36 5 37 16 27 10 48 27 42 66 45 1 4 99 68 8 10 69 38 74 68 9 95 93 36 34 48 13 27 42 55 47 15 12 89 83 98 30 21 0 47 15 9 75 65 86 4 88 18 51 36 10 46 97 9 26 75 4 41 65 49 39 23 43 19 56 8 82 95 99 78 95 61 70 9 51 66 55 77 90 39 2 65 64 61 56 
78 77 49 94 85 32 43 63 21 25 0 15 22 56 75 27 90 60 22 61 58 62 82 3 69 55 76 53 86 0 71 31 5 35 46 75 26 94 37 18 53 69 47 34 1 84 20 45 95 49 64 30 81 55 94 92 39 44 26 34 91 71 39 84 52 2 60 28 14 49 92 47 10 86 47 17 45 60 90 3 8 1 53 6 85 3 19 38 76 25 65 82 22 18 36 38 82 98 37 60 
95 48 85 72 56 81 11 29 89 47 15 0 20 31 35 15 92 96 57 18 97 74 55 40 29 10 55 76 98 94 17 88 60 54 85 98 27 96 43 71 26 87 57 69 80 20 45 87 84 70 83 74 39 15 55 13 24 24 18 60 2 53 86 32 92 57 84 62 66 56 79 47 42 42 40 95 94 31 59 50 62 46 24 29 72 62 47 84 88 37 5 74 38 69 48 87 35 60 67 51 
78 67 69 63 9 38 74 4 79 3 22 20 0 11 81 26 63 34 23 39 59 94 79 23 89 43 69 38 31 74 24 25 49 69 34 81 72 99 13 75 35 18 1 12 28 37 18 74 19 80 92 39 66 75 15 20 84 81 78 49 98 86 2 44 20 97 15 36 70 66 42 5 85 35 21 94 20 87 18 71 65 12 22 99 55 95 12 58 58 53 69 59 51 61 99 34 1 11 96 9 
88 79 50 32 35 57 1 4 88 81 56 31 11 0 7 37 33 49 11 1 73 82 81 49 76 73 46 34 42 0 90 46 77 49 94 10 11 36 19 41 96 69 6 66 84 29 53 95 72 38 19 56 45 58 67 29 17 66 64 72 50 35 98 77 60 77 14 5 0 56 42 70 23 68 25 75 9 42 21 38 29 42 49 86 83 33 40 51 29 98 56 77 5 33 25 25 53 90 45 91 
43 27 73 1 13 40 67 58 12 36 75 35 81 7 0 88 30 8 97 66 91 36 56 25 63 9 1 85 88 67 60 36 38 7 25 88 60 16 14 83 88 13 8 34 11 82 10 33 10 23 24 67 78 48 53 81 26 6 5 54 77 89 92 76 21 4 88 46 67 63 39 27 3 87 41 72 24 29 69 94 97 67 86 79 11 33 85 45 50 13 25 88 83 60 82 9 68 14 90 83 
25 30 52 69 90 40 65 11 73 5 27 15 26 37 88 0 10 29 27 37 75 18 43 88 21 87 64 68 98 46 84 59 71 24 26 29 79 78 23 73 13 37 12 71 14 61 38 7 72 30 76 86 85 98 8 27 59 89 17 88 7 78 94 97 9 47 7 51 49 93 20 6 31 36 24 24 92 27 24 70 60 71 76 46 20 79 70 54 38 38 24 56 55 55 89 2 79 21 92 78 
