60
0 47 44 25 67 43 42 33 42 45 69 20 33 84 52 73 49 73 90 25 26 22 16 71 73 34 54 34 78 44 37 86 38 35 18 37 52 62 75 34 64 45 77 71 46 45 47 46 80 74 17 51 46 59 52 47 23 51 34 76 
47 0 19 22 93 39 24 77 82 64 59 35 74 60 5 68 44 38 62 64 56 64 34 56 83 74 76 81 72 33 25 66 76 12 31 79 22 57 55 58 38 12 99 57 25 5 4 22 51 82 49 33 29 42 61 94 45 27 21 86 
44 19 0 25 76 21 40 67 69 47 41 25 64 46 20 49 24 29 49 54 43 55 37 38 64 63 59 77 53 14 39 50 64 20 26 69 40 38 39 43 23 29 81 39 42 15 23 39 38 63 52 50 45 24 42 87 51 9 33 67 
25 22 25 0 80 36 22 56 63 52 62 19 55 70 27 68 42 54 74 45 39 44 13 61 77 55 65 59 73 32 19 74 58 10 12 59 29 57 63 44 48 21 88 62 26 20 21 24 63 77 28 34 28 47 54 72 26 34 14 80 
67 93 76 80 0 56 102 45 32 30 58 61 40 81 95 52 56 91 90 44 42 48 80 65 28 38 17 68 53 63 99 77 32 86 69 41 109 52 71 36 77 99 12 63 106 89 95 104 85 34 83 113 108 67 36 59 90 74 94 31 
43 39 21 36 56 0 56 56 55 27 26 23 51 41 40 32 6 38 48 43 31 46 44 28 44 51 39 71 37 7 54 43 49 36 29 56 59 21 31 27 25 48 61 28 59 35 42 56 39 43 57 68 62 17 22 77 59 18 48 46 
42 24 40 22 102 56 0 75 83 75 80 41 75 84 28 88 62 62 86 65 61 63 26 78 99 75 87 72 92 51 5 89 79 20 34 79 11 76 78 67 61 13 110 79 4 27 21 5 75 98 35 11 6 63 76 88 29 49 9 102 
33 77 67 56 45 56 75 0 13 39 75 42 6 96 81 75 60 94 104 13 26 12 49 80 63 8 40 23 79 61 70 96 13 66 46 5 84 67 85 31 81 77 57 79 79 73 77 79 95 67 46 84 79 73 51 21 53 71 67 67 
42 82 69 63 32 55 83 13 0 32 70 46 9 92 85 68 58 93 100 18 26 21 58 76 53 8 30 35 71 60 79 91 6 71 52 8 92 62 81 28 80 84 44 74 88 78 82 86 93 57 57 93 88 71 45 28 64 72 75 56 
45 64 47 52 30 27 75 39 32 0 38 33 33 60 66 37 28 65 69 29 19 34 54 44 28 31 13 59 40 34 71 58 27 57 41 37 80 30 49 10 51 70 36 42 78 59 66 76 62 30 61 86 80 41 12 59 66 45 66 32 
69 59 41 62 58 26 80 75 70 38 0 50 70 23 58 9 20 38 32 64 51 67 70 7 34 68 44 94 13 29 79 21 65 60 56 74 81 8 13 44 26 70 57 5 82 55 63 79 28 30 83 91 85 18 25 96 85 32 73 34 
20 35 25 19 61 23 41 42 46 33 50 0 40 64 39 55 30 54 70 30 21 30 22 51 59 39 46 52 59 23 38 66 41 25 8 44 48 43 54 25 44 38 69 51 45 31 36 43 59 60 33 53 47 39 36 61 36 31 33 62 
33 74 64 55 40 51 75 6 9 33 70 40 0 90 78 69 55 89 99 10 21 12 49 75 57 2 34 28 73 56 70 90 8 64 44 5 84 62 80 26 77 76 52 73 79 71 75 78 90 61 47 84 79 68 45 26 55 67 67 61 
84 60 46 70 81 41 84 96 92 60 23 64 90 0 58 29 36 27 10 83 71 87 81 16 55 89 67 112 30 40 84 7 86 65 68 95 82 30 10 64 23 72 79 18 85 58 64 82 12 50 96 94 89 25 48 117 96 36 79 55 
52 5 20 27 95 40 28 81 85 66 58 39 78 58 0 67 44 34 59 68 59 68 39 55 84 78 78 86 72 33 30 64 79 17 35 83 24 57 54 61 35 15 101 56 28 7 8 25 48 82 53 36 32 41 62 98 50 26 26 86 
73 68 49 68 52 32 88 75 68 37 9 55 69 29 67 0 26 47 38 65 53 69 76 16 26 68 41 95 5 37 86 25 64 67 62 74 89 12 21 44 35 78 50 13 90 64 71 87 36 22 88 99 93 27 24 96 91 41 80 26 
49 44 24 42 56 6 62 60 58 28 20 30 55 36 44 26 0 37 44 48 35 51 50 22 40 54 39 76 31 11 60 37 52 41 36 60 64 15 26 30 23 53 59 21 64 39 47 62 35 38 63 73 67 13 20 81 65 19 54 42 
