60
0 60 29 38 48 19 42 29 16 69 66 32 29 62 56 40 41 38 26 47 37 42 57 44 20 25 31 43 25 64 27 30 16 24 12 57 22 29 43 13 22 30 48 39 35 46 43 30 57 40 38 34 52 67 35 12 64 40 35 30 
60 0 66 23 59 69 73 87 74 20 20 84 88 59 93 32 53 34 36 45 42 26 7 41 39 72 73 94 35 37 80 83 62 77 64 20 56 37 81 63 77 90 101 52 69 49 66 89 11 60 29 74 54 38 34 63 23 22 82 30 
29 66 0 43 24 13 71 48 25 67 63 22 35 40 30 59 22 33 43 71 60 40 60 66 35 53 59 67 36 52 52 22 13 51 17 71 11 29 17 42 21 39 71 20 64 71 15 38 58 67 56 63 78 86 32 17 78 53 16 41 
38 23 43 0 41 45 61 66 51 32 29 60 65 46 71 26 34 14 18 41 34 10 19 36 18 54 57 76 13 34 61 60 39 57 41 30 33 14 59 44 54 67 82 32 55 44 45 66 19 50 22 59 51 47 13 39 37 14 58 10 
48 59 24 41 0 37 88 72 49 53 49 45 59 15 38 64 8 27 51 79 69 33 52 74 43 73 78 89 41 33 74 46 34 72 39 71 25 31 29 60 45 63 94 10 81 80 11 62 49 81 60 81 87 88 28 38 77 54 37 45 
19 69 13 45 37 0 61 35 12 73 69 16 23 52 37 55 33 39 40 65 54 45 64 61 32 42 48 54 35 62 40 15 6 38 7 70 15 32 24 31 10 27 58 31 53 64 28 26 63 59 53 52 71 83 37 8 77 52 17 41 
42 73 71 61 88 61 0 42 52 90 88 70 59 100 97 42 81 69 43 32 31 70 74 34 47 20 14 31 51 95 28 67 58 27 54 58 64 61 85 29 60 55 37 78 7 28 84 56 77 13 44 11 29 56 66 54 63 52 76 51 
29 87 48 66 72 35 42 0 23 98 95 36 20 87 65 62 67 66 52 63 55 71 85 62 49 23 28 21 53 92 14 33 37 16 33 81 47 58 56 25 29 15 24 65 36 60 64 17 86 48 62 31 65 87 64 34 88 66 44 58 
16 74 25 51 49 12 52 23 0 81 77 18 14 64 45 56 44 47 42 62 52 53 70 59 35 32 39 43 39 72 29 15 15 28 11 73 25 39 34 24 8 17 46 42 45 61 40 16 70 53 54 43 67 83 45 13 80 55 24 45 
69 20 67 32 53 73 90 98 81 0 4 87 95 48 90 49 49 34 49 63 60 28 16 59 50 86 88 108 45 23 92 87 67 89 70 40 59 41 80 75 83 97 114 49 85 67 62 97 13 78 46 89 73 57 36 69 41 38 83 41 
66 20 63 29 49 69 88 95 77 4 0 84 92 45 86 48 45 31 46 63 58 24 15 58 47 83 85 105 42 20 90 84 63 87 67 40 55 38 76 73 79 94 111 45 83 66 58 93 11 76 45 87 72 57 33 65 42 36 79 39 
32 84 22 60 45 16 70 36 18 87 84 0 17 60 30 70 43 53 55 79 68 60 79 75 47 50 56 57 50 74 45 3 22 44 21 86 29 47 21 42 10 22 59 42 63 78 34 21 78 70 68 60 84 98 51 23 93 67 9 56 
29 88 35 65 59 23 59 20 14 95 92 17 0 74 46 69 56 61 55 74 65 67 85 72 49 39 45 41 53 85 32 14 28 32 25 86 38 54 38 34 14 6 43 54 53 72 49 4 84 62 68 48 78 96 59 26 93 69 26 59 
62 59 40 46 15 52 100 87 64 48 45 60 74 0 48 72 20 33 60 87 78 37 52 82 54 86 91 104 51 25 88 61 49 86 54 75 40 40 43 74 61 79 109 23 93 89 26 77 48 92 68 94 96 93 36 53 80 60 52 53 
56 93 30 71 38 37 97 65 45 90 86 30 46 48 0 89 41 59 73 100 90 66 87 96 65 78 84 86 66 70 74 32 41 73 43 101 40 58 13 68 38 51 88 41 90 100 28 50 84 95 86 88 107 116 59 44 107 82 22 71 
40 32 59 26 64 55 42 62 56 49 48 70 69 72 89 0 57 39 16 16 11 36 33 11 24 43 43 65 24 59 52 69 49 49 49 19 48 34 76 37 62 69 72 55 38 19 66 69 37 29 4 43 25 28 36 48 25 13 72 19 
41 53 22 34 8 33 81 67 44 49 45 43 56 20 41 57 0 20 43 71 61 26 46 66 35 66 71 84 34 31 68 44 29 66 34 64 20 23 31 54 42 60 89 2 73 72 13 59 43 74 53 74 80 81 21 33 70 47 37 37 
38 34 33 14 27 39 69 66 47 34 31 53 61 33 59 39 20 0 27 54 45 7 28 49 22 59 62 79 19 27 63 53 33 60 36 44 24 9 48 47 48 64 85 19 63 56 32 63 25 60 35 65 63 61 3 35 50 27 49 20 
26 36 43 18 51 40 43 52 42 49 46 55 55 60 73 16 43 27 0 28 18 27 34 24 9 37 39 59 9 52 44 54 34 41 34 31 33 20 60 28 47 56 66 41 37 30 51 56 36 33 13 41 37 43 24 33 38 14 56 8 
47 45 71 41 79 65 32 63 62 63 63 79 74 87 100 16 71 54 28 0 11 51 48 5 37 41 39 61 37 74 51 77 60 48 58 27 61 48 87 40 69 73 67 69 31 5 80 73 51 19 20 38 9 24 51 57 31 28 82 34 
37 42 60 34 69 54 31 55 52 60 58 68 65 78 90 11 61 45 18 11 0 43 44 7 27 34 33 56 28 68 44 67 49 41 48 28 50 39 77 31 59 63 62 59 28 11 69 64 47 18 13 33 18 32 42 47 34 22 71 25 
42 26 40 10 33 45 70 71 53 28 24 60 67 37 66 36 26 7 27 51 43 0 21 46 24 61 64 83 20 25 67 60 39 64 42 38 31 14 55 50 55 69 89 25 64 54 39 69 18 60 32 67 61 56 8 41 44 23 56 19 
57 7 60 19 52 64 74 85 70 16 15 79 85 52 87 33 46 28 34 48 44 21 0 43 37 71 73 93 32 31 78 79 58 75 60 25 51 32 75 62 73 86 100 46 69 51 59 86 5 62 30 74 57 43 28 59 29 22 76 27 
