80
0 69 51 106 46 45 63 92 42 58 55 72 95 80 118 114 113 46 47 44 50 83 70 67 54 96 73 101 101 40 103 50 78 93 39 49 22 63 61 60 44 77 60 27 91 111 12 88 60 107 82 85 102 74 64 44 64 82 45 63 106 94 23 69 32 110 16 82 93 89 52 22 63 45 102 50 45 63 93 39 
69 0 56 63 51 68 44 88 32 20 26 61 46 39 92 76 75 28 78 83 71 92 84 46 81 41 56 91 69 29 72 40 56 26 64 81 51 15 79 93 33 10 87 64 81 85 66 62 16 70 48 19 72 5 87 49 97 68 65 66 78 98 46 39 75 79 56 19 25 73 83 49 56 35 82 50 55 98 60 79 
51 56 0 60 6 14 20 43 28 37 30 21 54 40 67 66 65 31 24 31 15 40 29 22 26 60 24 52 52 39 54 17 29 70 16 27 31 42 23 38 27 66 31 25 41 60 40 39 40 59 38 62 52 59 30 10 41 31 12 14 56 49 38 28 30 60 52 57 72 38 28 34 13 23 51 6 6 42 45 29 
106 63 60 0 62 74 43 53 66 55 54 42 17 27 34 14 13 64 82 90 72 68 69 39 80 25 37 47 16 75 18 56 32 50 76 84 84 54 71 90 64 67 82 85 44 29 97 25 55 10 24 49 20 61 77 64 91 38 72 56 24 66 86 37 91 21 101 46 55 36 84 84 48 62 34 58 65 94 17 89 
46 51 6 62 0 17 19 49 22 32 25 26 54 39 72 68 67 25 27 33 20 46 35 23 30 58 27 57 55 33 57 12 32 66 16 31 26 38 29 42 21 61 36 23 46 64 36 42 35 61 38 58 56 55 36 3 45 36 14 20 59 55 32 27 30 64 47 54 69 43 32 28 17 17 55 4 4 46 48 31 
45 68 14 74 17 0 34 47 37 49 42 32 69 54 77 78 77 40 10 17 5 39 25 36 14 74 37 57 64 46 65 29 42 83 7 14 30 55 17 25 36 78 20 18 48 70 33 51 52 71 52 75 64 72 22 19 29 41 3 20 66 49 39 42 18 71 51 71 86 47 15 34 26 33 60 20 13 30 58 15 
63 44 20 43 19 34 0 45 26 25 19 17 35 20 58 51 50 26 44 51 34 49 42 5 44 40 14 50 38 38 41 13 17 52 35 47 41 29 39 56 24 53 49 42 39 51 54 26 28 44 20 45 40 45 46 20 59 26 31 24 45 55 44 8 49 48 60 40 55 32 47 42 13 21 44 16 22 61 30 49 
92 88 43 53 49 47 45 0 68 70 64 28 60 53 36 48 48 70 49 56 42 17 26 42 43 69 32 12 38 80 36 55 33 90 53 49 74 74 33 48 67 97 41 64 10 32 80 31 73 45 45 85 34 89 35 53 47 21 47 29 33 13 81 49 64 38 95 80 95 18 47 77 35 63 22 47 48 50 39 58 
42 32 28 66 22 37 26 68 0 16 13 42 53 39 84 76 74 4 46 51 41 68 57 31 51 54 40 75 64 12 67 14 43 53 33 50 21 22 51 62 2 42 57 32 64 77 37 53 19 68 43 45 66 37 57 19 66 51 34 41 71 76 20 29 43 74 35 41 54 58 52 21 34 6 70 22 25 67 55 46 
58 20 37 55 32 49 25 70 16 0 7 42 40 28 79 67 65 12 59 64 52 73 64 29 62 39 38 74 57 20 60 20 40 37 46 62 37 6 60 74 15 29 67 47 64 72 53 48 3 60 35 29 60 23 67 30 77 51 46 47 65 79 35 23 58 67 49 25 38 56 64 36 37 17 67 30 36 78 48 61 
